metaanalysisid,Label,Estimate,StandardError,DF,tValue,Probt,Alpha,Lower,Upper
7893,Zero-Inflation Proportion pi,0.000023,0.001499,1000,0.02,0.9880,0.05,-0.00292,0.002965
7893,logRR,0.4241,0.1457,1000,2.91,0.0037,0.05,0.1383,0.7099
7893,RR,1.5282,0.2226,1000,6.87,<.0001,0.05,1.0914,1.9650
7894,Zero-Inflation Proportion pi,1.481E-6,0.000173,1000,0.01,0.9932,0.05,-0.00034,0.000342
7894,logRR,0.1947,0.2073,1000,0.94,0.3477,0.05,-0.2120,0.6014
7894,RR,1.2150,0.2518,1000,4.83,<.0001,0.05,0.7208,1.7091
7895,Zero-Inflation Proportion pi,0.3053,0.07724,1000,3.95,<.0001,0.05,0.1537,0.4568
7895,logRR,0.4603,0.2188,1000,2.10,0.0356,0.05,0.03094,0.8896
7895,RR,1.5845,0.3467,1000,4.57,<.0001,0.05,0.9042,2.2648
7896,Zero-Inflation Proportion pi,0.000072,,1000,,,0.05,,
7896,logRR,0.5300,,1000,,,0.05,,
7896,RR,1.6990,,1000,,,0.05,,
7897,Zero-Inflation Proportion pi,0.2727,0.07493,1000,3.64,0.0003,0.05,0.1257,0.4198
7897,logRR,0.2137,0.1618,1000,1.32,0.1871,0.05,-0.1039,0.5313
7897,RR,1.2382,0.2004,1000,6.18,<.0001,0.05,0.8449,1.6314
7898,Zero-Inflation Proportion pi,0.1680,0.08382,1000,2.00,0.0453,0.05,0.003506,0.3325
7898,logRR,0.5581,0.1897,1000,2.94,0.0033,0.05,0.1860,0.9303
7898,RR,1.7474,0.3314,1000,5.27,<.0001,0.05,1.0971,2.3977
7899,Zero-Inflation Proportion pi,3.064E-6,0.000694,1000,0.00,0.9965,0.05,-0.00136,0.001365
7899,logRR,0.2764,0.1477,1000,1.87,0.0616,0.05,-0.01349,0.5663
7899,RR,1.3184,0.1948,1000,6.77,<.0001,0.05,0.9362,1.7005
7900,Zero-Inflation Proportion pi,0.1165,0.08187,1000,1.42,0.1550,0.05,-0.04414,0.2772
7900,logRR,0.3478,0.1783,1000,1.95,0.0514,0.05,-0.00216,0.6978
7900,RR,1.4160,0.2525,1000,5.61,<.0001,0.05,0.9204,1.9115
7901,Zero-Inflation Proportion pi,0.2700,0.07140,1000,3.78,0.0002,0.05,0.1299,0.4101
7901,logRR,0.1658,0.1818,1000,0.91,0.3620,0.05,-0.1910,0.5227
7901,RR,1.1804,0.2146,1000,5.50,<.0001,0.05,0.7592,1.6016
7902,Zero-Inflation Proportion pi,0.1990,0.1028,1000,1.93,0.0533,0.05,-0.00282,0.4007
7902,logRR,0.03355,0.2061,1000,0.16,0.8708,0.05,-0.3710,0.4380
7902,RR,1.0341,0.2132,1000,4.85,<.0001,0.05,0.6158,1.4524
7903,Zero-Inflation Proportion pi,7.956E-6,0.000830,1000,0.01,0.9924,0.05,-0.00162,0.001637
7903,logRR,0.5515,0.1739,1000,3.17,0.0016,0.05,0.2102,0.8927
7903,RR,1.7358,0.3018,1000,5.75,<.0001,0.05,1.1435,2.3281
7904,Zero-Inflation Proportion pi,0.002149,,1000,,,0.05,,
7904,logRR,0.1634,0.004892,1000,33.40,<.0001,0.05,0.1538,0.1730
7904,RR,1.1775,0.005760,1000,204.42,<.0001,0.05,1.1662,1.1888
7905,Zero-Inflation Proportion pi,1.25E-12,,1000,,,0.05,,
7905,logRR,0.3369,0.1644,1000,2.05,0.0408,0.05,0.01417,0.6595
7905,RR,1.4005,0.2303,1000,6.08,<.0001,0.05,0.9486,1.8525
7906,Zero-Inflation Proportion pi,0.000041,0.001228,1000,0.03,0.9731,0.05,-0.00237,0.002451
7906,logRR,-0.2154,0.2088,1000,-1.03,0.3025,0.05,-0.6250,0.1943
7906,RR,0.8063,0.1683,1000,4.79,<.0001,0.05,0.4760,1.1365
7907,Zero-Inflation Proportion pi,0.2653,0.06531,1000,4.06,<.0001,0.05,0.1371,0.3934
7907,logRR,0.3221,0.1749,1000,1.84,0.0658,0.05,-0.02112,0.6653
7907,RR,1.3800,0.2413,1000,5.72,<.0001,0.05,0.9064,1.8536
7908,Zero-Inflation Proportion pi,0.000112,0.001907,1000,0.06,0.9534,0.05,-0.00363,0.003853
7908,logRR,0.5496,0.1689,1000,3.25,0.0012,0.05,0.2181,0.8811
7908,RR,1.7326,0.2927,1000,5.92,<.0001,0.05,1.1582,2.3069
7909,Zero-Inflation Proportion pi,0.000026,0.001787,1000,0.01,0.9883,0.05,-0.00348,0.003533
7909,logRR,0.1299,0.2353,1000,0.55,0.5810,0.05,-0.3319,0.5917
7909,RR,1.1388,0.2680,1000,4.25,<.0001,0.05,0.6129,1.6646
7910,Zero-Inflation Proportion pi,0.1879,0.08814,1000,2.13,0.0333,0.05,0.01492,0.3608
7910,logRR,0.6769,0.1775,1000,3.81,0.0001,0.05,0.3285,1.0252
7910,RR,1.9677,0.3493,1000,5.63,<.0001,0.05,1.2822,2.6531
7911,Zero-Inflation Proportion pi,0.1474,0.07749,1000,1.90,0.0574,0.05,-0.00463,0.2995
7911,logRR,0.3625,0.1594,1000,2.27,0.0232,0.05,0.04958,0.6753
7911,RR,1.4369,0.2291,1000,6.27,<.0001,0.05,0.9873,1.8864
7912,Zero-Inflation Proportion pi,0.2273,0.08442,1000,2.69,0.0072,0.05,0.06169,0.3930
7912,logRR,0.4684,0.1902,1000,2.46,0.0139,0.05,0.09525,0.8416
7912,RR,1.5974,0.3038,1000,5.26,<.0001,0.05,1.0013,2.1935
7913,Zero-Inflation Proportion pi,0.005938,,1000,,,0.05,,
7913,logRR,0.4332,,1000,,,0.05,,
7913,RR,1.5421,,1000,,,0.05,,
7914,Zero-Inflation Proportion pi,0.1312,0.09199,1000,1.43,0.1542,0.05,-0.04933,0.3117
7914,logRR,0.1920,0.1962,1000,0.98,0.3279,0.05,-0.1930,0.5771
7914,RR,1.2117,0.2377,1000,5.10,<.0001,0.05,0.7452,1.6783
7915,Zero-Inflation Proportion pi,0.1721,0.08909,1000,1.93,0.0536,0.05,-0.00270,0.3470
7915,logRR,0.5980,0.2046,1000,2.92,0.0036,0.05,0.1965,0.9996
7915,RR,1.8185,0.3722,1000,4.89,<.0001,0.05,1.0882,2.5488
7916,Zero-Inflation Proportion pi,0.1909,0.07269,1000,2.63,0.0088,0.05,0.04828,0.3335
7916,logRR,0.3768,0.1694,1000,2.22,0.0264,0.05,0.04431,0.7092
7916,RR,1.4575,0.2469,1000,5.90,<.0001,0.05,0.9730,1.9421
7917,Zero-Inflation Proportion pi,2.699E-6,,1000,,,0.05,,
7917,logRR,0.06864,0.1971,1000,0.35,0.7278,0.05,-0.3182,0.4555
7917,RR,1.0711,0.2111,1000,5.07,<.0001,0.05,0.6567,1.4854
7918,Zero-Inflation Proportion pi,0.1557,0.07657,1000,2.03,0.0423,0.05,0.005395,0.3059
7918,logRR,0.6549,0.1793,1000,3.65,0.0003,0.05,0.3030,1.0067
7918,RR,1.9249,0.3451,1000,5.58,<.0001,0.05,1.2476,2.6021
7919,Zero-Inflation Proportion pi,0.2465,0.05778,1000,4.27,<.0001,0.05,0.1331,0.3599
7919,logRR,0.2383,0.1941,1000,1.23,0.2200,0.05,-0.1427,0.6192
7919,RR,1.2690,0.2463,1000,5.15,<.0001,0.05,0.7856,1.7524
7920,Zero-Inflation Proportion pi,0.3905,,1000,,,0.05,,
7920,logRR,0.7325,,1000,,,0.05,,
7920,RR,2.0804,,1000,,,0.05,,
7921,Zero-Inflation Proportion pi,0.2139,0.07188,1000,2.98,0.0030,0.05,0.07286,0.3550
7921,logRR,0.4796,0.1673,1000,2.87,0.0042,0.05,0.1513,0.8079
7921,RR,1.6154,0.2703,1000,5.98,<.0001,0.05,1.0851,2.1457
7922,Zero-Inflation Proportion pi,0.1004,0.09117,1000,1.10,0.2710,0.05,-0.07850,0.2793
7922,logRR,0.3320,0.1550,1000,2.14,0.0325,0.05,0.02781,0.6363
7922,RR,1.3938,0.2161,1000,6.45,<.0001,0.05,0.9698,1.8179
7924,Zero-Inflation Proportion pi,3.167E-9,,1000,,,0.05,,
7924,logRR,0.5530,0.1698,1000,3.26,0.0012,0.05,0.2198,0.8862
7924,RR,1.7385,0.2952,1000,5.89,<.0001,0.05,1.1592,2.3178
7925,Zero-Inflation Proportion pi,0.2151,0.07877,1000,2.73,0.0064,0.05,0.06051,0.3697
7925,logRR,0.1677,0.1982,1000,0.85,0.3977,0.05,-0.2212,0.5565
7925,RR,1.1825,0.2343,1000,5.05,<.0001,0.05,0.7227,1.6424
7926,Zero-Inflation Proportion pi,1E-6,,1000,,,0.05,,
7926,logRR,0.4460,0.1542,1000,2.89,0.0039,0.05,0.1433,0.7486
7926,RR,1.5620,0.2409,1000,6.48,<.0001,0.05,1.0893,2.0347
7927,Zero-Inflation Proportion pi,0.000024,,1000,,,0.05,,
7927,logRR,0.6795,0.1793,1000,3.79,0.0002,0.05,0.3276,1.0314
7927,RR,1.9729,0.3538,1000,5.58,<.0001,0.05,1.2787,2.6671
7928,Zero-Inflation Proportion pi,0.1810,0.06978,1000,2.59,0.0096,0.05,0.04408,0.3180
7928,logRR,0.5285,0.1679,1000,3.15,0.0017,0.05,0.1991,0.8579
7928,RR,1.6964,0.2848,1000,5.96,<.0001,0.05,1.1376,2.2552
7929,Zero-Inflation Proportion pi,3.864E-6,,1000,,,0.05,,
7929,logRR,0.1467,0.1615,1000,0.91,0.3638,0.05,-0.1702,0.4636
7929,RR,1.1580,0.1870,1000,6.19,<.0001,0.05,0.7911,1.5250
7930,Zero-Inflation Proportion pi,1.481E-6,0.000125,1000,0.01,0.9905,0.05,-0.00024,0.000247
7930,logRR,0.7270,0.1771,1000,4.11,<.0001,0.05,0.3795,1.0744
7930,RR,2.0688,0.3663,1000,5.65,<.0001,0.05,1.3500,2.7877
7931,Zero-Inflation Proportion pi,0.3545,0.1107,1000,3.20,0.0014,0.05,0.1372,0.5718
7931,logRR,0.01722,0.1999,1000,0.09,0.9314,0.05,-0.3751,0.4096
7931,RR,1.0174,0.2034,1000,5.00,<.0001,0.05,0.6182,1.4165
7932,Zero-Inflation Proportion pi,6.075E-6,0.000675,1000,0.01,0.9928,0.05,-0.00132,0.001331
7932,logRR,0.5276,0.1758,1000,3.00,0.0027,0.05,0.1827,0.8725
7932,RR,1.6949,0.2979,1000,5.69,<.0001,0.05,1.1103,2.2795
7933,Zero-Inflation Proportion pi,0.3333,0.09296,1000,3.59,0.0004,0.05,0.1509,0.5157
7933,logRR,0.1823,0.1798,1000,1.01,0.3109,0.05,-0.1705,0.5350
7933,RR,1.1999,0.2157,1000,5.56,<.0001,0.05,0.7766,1.6232
7934,Zero-Inflation Proportion pi,0.2848,0.08637,1000,3.30,0.0010,0.05,0.1153,0.4543
7934,logRR,0.6138,0.1763,1000,3.48,0.0005,0.05,0.2678,0.9597
7934,RR,1.8474,0.3257,1000,5.67,<.0001,0.05,1.2083,2.4864
7935,Zero-Inflation Proportion pi,0.2637,0.07763,1000,3.40,0.0007,0.05,0.1113,0.4160
7935,logRR,0.5120,0.1989,1000,2.57,0.0102,0.05,0.1218,0.9023
7935,RR,1.6687,0.3318,1000,5.03,<.0001,0.05,1.0175,2.3199
7936,Zero-Inflation Proportion pi,0.1995,0.05585,1000,3.57,0.0004,0.05,0.08988,0.3091
7936,logRR,0.1582,0.1872,1000,0.84,0.3983,0.05,-0.2092,0.5255
7936,RR,1.1714,0.2193,1000,5.34,<.0001,0.05,0.7411,1.6016
7937,Zero-Inflation Proportion pi,2.095E-6,0.000306,1000,0.01,0.9945,0.05,-0.00060,0.000602
7937,logRR,0.3648,0.1651,1000,2.21,0.0273,0.05,0.04085,0.6887
7937,RR,1.4402,0.2377,1000,6.06,<.0001,0.05,0.9737,1.9067
7938,Zero-Inflation Proportion pi,0.2221,0.05925,1000,3.75,0.0002,0.05,0.1058,0.3383
7938,logRR,0.6587,0.2361,1000,2.79,0.0054,0.05,0.1953,1.1221
7938,RR,1.9323,0.4563,1000,4.23,<.0001,0.05,1.0369,2.8277
7939,Zero-Inflation Proportion pi,0.000017,0.001263,1000,0.01,0.9892,0.05,-0.00246,0.002496
7939,logRR,0.3214,0.1559,1000,2.06,0.0395,0.05,0.01548,0.6274
7939,RR,1.3791,0.2150,1000,6.41,<.0001,0.05,0.9572,1.8011
7940,Zero-Inflation Proportion pi,0.004784,0.01578,1000,0.30,0.7618,0.05,-0.02617,0.03574
7940,logRR,0.4976,0.1903,1000,2.61,0.0091,0.05,0.1242,0.8711
7940,RR,1.6448,0.3131,1000,5.25,<.0001,0.05,1.0305,2.2592
7941,Zero-Inflation Proportion pi,3.173E-6,0.000237,1000,0.01,0.9893,0.05,-0.00046,0.000468
7941,logRR,0.5096,0.1953,1000,2.61,0.0092,0.05,0.1264,0.8928
7941,RR,1.6646,0.3251,1000,5.12,<.0001,0.05,1.0267,2.3025
7942,Zero-Inflation Proportion pi,0.000018,0.001712,1000,0.01,0.9915,0.05,-0.00334,0.003377
7942,logRR,0.1977,0.1401,1000,1.41,0.1586,0.05,-0.07727,0.4727
7942,RR,1.2186,0.1708,1000,7.14,<.0001,0.05,0.8835,1.5538
7943,Zero-Inflation Proportion pi,0.2053,0.04843,1000,4.24,<.0001,0.05,0.1102,0.3003
7943,logRR,0.5978,0.1583,1000,3.78,0.0002,0.05,0.2872,0.9084
7943,RR,1.8182,0.2878,1000,6.32,<.0001,0.05,1.2534,2.3829
7944,Zero-Inflation Proportion pi,0.2494,0.05994,1000,4.16,<.0001,0.05,0.1317,0.3670
7944,logRR,0.1845,0.1713,1000,1.08,0.2817,0.05,-0.1517,0.5207
7944,RR,1.2026,0.2060,1000,5.84,<.0001,0.05,0.7983,1.6069
7945,Zero-Inflation Proportion pi,0.2664,0.06187,1000,4.31,<.0001,0.05,0.1450,0.3878
7945,logRR,0.5160,0.1707,1000,3.02,0.0026,0.05,0.1811,0.8509
7945,RR,1.6753,0.2859,1000,5.86,<.0001,0.05,1.1143,2.2364
7946,Zero-Inflation Proportion pi,0.000099,,1000,,,0.05,,
7946,logRR,0.5063,,1000,,,0.05,,
7946,RR,1.6592,,1000,,,0.05,,
7947,Zero-Inflation Proportion pi,0.2328,0.07299,1000,3.19,0.0015,0.05,0.08955,0.3760
7947,logRR,0.3821,0.1838,1000,2.08,0.0378,0.05,0.02151,0.7428
7947,RR,1.4654,0.2693,1000,5.44,<.0001,0.05,0.9369,1.9939
7949,Zero-Inflation Proportion pi,2.015E-6,0.000378,1000,0.01,0.9957,0.05,-0.00074,0.000743
7949,logRR,0.3000,0.2000,1000,1.50,0.1339,0.05,-0.09247,0.6924
7949,RR,1.3498,0.2700,1000,5.00,<.0001,0.05,0.8201,1.8796
7950,Zero-Inflation Proportion pi,0.1906,0.07894,1000,2.42,0.0159,0.05,0.03574,0.3455
7950,logRR,0.1851,0.1974,1000,0.94,0.3486,0.05,-0.2023,0.5726
7950,RR,1.2034,0.2376,1000,5.06,<.0001,0.05,0.7371,1.6697
7952,Zero-Inflation Proportion pi,0.000065,0.000446,1000,0.15,0.8839,0.05,-0.00081,0.000940
7952,logRR,0.3015,,1000,,,0.05,,
7952,RR,1.3519,,1000,,,0.05,,
7953,Zero-Inflation Proportion pi,0.3582,0.07801,1000,4.59,<.0001,0.05,0.2052,0.5113
7953,logRR,1.1523,0.2275,1000,5.07,<.0001,0.05,0.7059,1.5987
7953,RR,3.1655,0.7201,1000,4.40,<.0001,0.05,1.7524,4.5786
7954,Zero-Inflation Proportion pi,1.148E-7,,1000,,,0.05,,
7954,logRR,0.3150,0.1860,1000,1.69,0.0906,0.05,-0.04995,0.6799
7954,RR,1.3702,0.2548,1000,5.38,<.0001,0.05,0.8702,1.8702
7955,Zero-Inflation Proportion pi,0.1548,0.07765,1000,1.99,0.0465,0.05,0.002385,0.3071
7955,logRR,0.4101,0.1719,1000,2.39,0.0173,0.05,0.07271,0.7474
7955,RR,1.5069,0.2591,1000,5.82,<.0001,0.05,0.9985,2.0153
7956,Zero-Inflation Proportion pi,0.2395,0.07845,1000,3.05,0.0023,0.05,0.08560,0.3935
7956,logRR,0.5793,0.2003,1000,2.89,0.0039,0.05,0.1862,0.9725
7956,RR,1.7849,0.3576,1000,4.99,<.0001,0.05,1.0832,2.4865
7957,Zero-Inflation Proportion pi,0.3103,0.07441,1000,4.17,<.0001,0.05,0.1643,0.4563
7957,logRR,0.1727,0.2087,1000,0.83,0.4080,0.05,-0.2367,0.5822
7957,RR,1.1886,0.2480,1000,4.79,<.0001,0.05,0.7019,1.6752
7958,Zero-Inflation Proportion pi,0.2285,0.06303,1000,3.62,0.0003,0.05,0.1048,0.3521
7958,logRR,0.2431,0.1984,1000,1.23,0.2208,0.05,-0.1463,0.6324
7958,RR,1.2752,0.2530,1000,5.04,<.0001,0.05,0.7787,1.7717
7959,Zero-Inflation Proportion pi,0.000184,,1000,,,0.05,,
7959,logRR,0.5928,,1000,,,0.05,,
7959,RR,1.8091,,1000,,,0.05,,
7960,Zero-Inflation Proportion pi,0.001649,,1000,,,0.05,,
7960,logRR,0.1553,0.2943,1000,0.53,0.5979,0.05,-0.4222,0.7327
7960,RR,1.1680,0.3437,1000,3.40,0.0007,0.05,0.4935,1.8424
7961,Zero-Inflation Proportion pi,1E-6,,1000,,,0.05,,
7961,logRR,0.2051,0.1710,1000,1.20,0.2308,0.05,-0.1306,0.5407
7961,RR,1.2276,0.2100,1000,5.85,<.0001,0.05,0.8156,1.6397
7962,Zero-Inflation Proportion pi,0.1629,0.09500,1000,1.71,0.0867,0.05,-0.02354,0.3493
7962,logRR,0.6041,0.1900,1000,3.18,0.0015,0.05,0.2313,0.9769
7962,RR,1.8296,0.3476,1000,5.26,<.0001,0.05,1.1475,2.5116
7963,Zero-Inflation Proportion pi,0.2865,0.06997,1000,4.09,<.0001,0.05,0.1492,0.4238
7963,logRR,0.4694,0.1862,1000,2.52,0.0119,0.05,0.1040,0.8348
7963,RR,1.5991,0.2978,1000,5.37,<.0001,0.05,1.0147,2.1834
7964,Zero-Inflation Proportion pi,0.000016,,1000,,,0.05,,
7964,logRR,0.4477,0.1809,1000,2.47,0.0135,0.05,0.09273,0.8028
7964,RR,1.5648,0.2831,1000,5.53,<.0001,0.05,1.0093,2.1203
7965,Zero-Inflation Proportion pi,3.523E-6,0.000535,1000,0.01,0.9948,0.05,-0.00105,0.001054
7965,logRR,0.6748,0.1929,1000,3.50,0.0005,0.05,0.2963,1.0534
7965,RR,1.9637,0.3788,1000,5.18,<.0001,0.05,1.2203,2.7071
7966,Zero-Inflation Proportion pi,0.003074,0.008922,1000,0.34,0.7305,0.05,-0.01443,0.02058
7966,logRR,0.3936,2.9068,1000,0.14,0.8923,0.05,-5.3106,6.0977
7966,RR,1.4822,4.3086,1000,0.34,0.7309,0.05,-6.9727,9.9372
7967,Zero-Inflation Proportion pi,0.1846,0.07038,1000,2.62,0.0089,0.05,0.04647,0.3227
7967,logRR,0.3216,0.1611,1000,2.00,0.0462,0.05,0.005446,0.6377
7967,RR,1.3793,0.2222,1000,6.21,<.0001,0.05,0.9433,1.8153
7968,Zero-Inflation Proportion pi,0.1363,0.07023,1000,1.94,0.0526,0.05,-0.00152,0.2741
7968,logRR,0.2981,0.1649,1000,1.81,0.0710,0.05,-0.02557,0.6217
7968,RR,1.3472,0.2222,1000,6.06,<.0001,0.05,0.9112,1.7833
7969,Zero-Inflation Proportion pi,0.1188,0.04266,1000,2.79,0.0054,0.05,0.03513,0.2026
7969,logRR,0.5064,0.2022,1000,2.50,0.0124,0.05,0.1095,0.9032
7969,RR,1.6592,0.3355,1000,4.94,<.0001,0.05,1.0008,2.3177
7970,Zero-Inflation Proportion pi,0.002221,,1000,,,0.05,,
7970,logRR,0.3512,,1000,,,0.05,,
7970,RR,1.4207,,1000,,,0.05,,
7972,Zero-Inflation Proportion pi,0.1659,0.09430,1000,1.76,0.0789,0.05,-0.01918,0.3509
7972,logRR,0.5530,0.1924,1000,2.87,0.0041,0.05,0.1755,0.9305
7972,RR,1.7385,0.3344,1000,5.20,<.0001,0.05,1.0822,2.3948
7973,Zero-Inflation Proportion pi,5.195E-6,,1000,,,0.05,,
7973,logRR,0.6676,0.1739,1000,3.84,0.0001,0.05,0.3262,1.0089
7973,RR,1.9495,0.3391,1000,5.75,<.0001,0.05,1.2841,2.6149
7974,Zero-Inflation Proportion pi,0.1674,0.07544,1000,2.22,0.0267,0.05,0.01940,0.3155
7974,logRR,0.07899,0.1773,1000,0.45,0.6560,0.05,-0.2689,0.4269
7974,RR,1.0822,0.1918,1000,5.64,<.0001,0.05,0.7057,1.4587
7976,Zero-Inflation Proportion pi,0.2666,0.07298,1000,3.65,0.0003,0.05,0.1234,0.4098
7976,logRR,0.4076,0.1651,1000,2.47,0.0138,0.05,0.08351,0.7317
7976,RR,1.5032,0.2482,1000,6.06,<.0001,0.05,1.0160,1.9903
7977,Zero-Inflation Proportion pi,0.2900,0.07823,1000,3.71,0.0002,0.05,0.1365,0.4435
7977,logRR,0.2386,0.1832,1000,1.30,0.1931,0.05,-0.1209,0.5981
7977,RR,1.2694,0.2326,1000,5.46,<.0001,0.05,0.8131,1.7258
7978,Zero-Inflation Proportion pi,1.99E-6,0.000311,1000,0.01,0.9949,0.05,-0.00061,0.000613
7978,logRR,0.2420,0.1365,1000,1.77,0.0764,0.05,-0.02574,0.5098
7978,RR,1.2738,0.1738,1000,7.33,<.0001,0.05,0.9327,1.6149
7979,Zero-Inflation Proportion pi,0.001541,,1000,,,0.05,,
7979,logRR,0.3888,,1000,,,0.05,,
7979,RR,1.4752,,1000,,,0.05,,
7980,Zero-Inflation Proportion pi,1E-6,,1000,,,0.05,,
7980,logRR,0.2716,0.1813,1000,1.50,0.1345,0.05,-0.08422,0.6274
7980,RR,1.3120,0.2379,1000,5.52,<.0001,0.05,0.8452,1.7788
7981,Zero-Inflation Proportion pi,0.2842,0.06989,1000,4.07,<.0001,0.05,0.1471,0.4214
7981,logRR,0.7721,0.1942,1000,3.98,<.0001,0.05,0.3910,1.1531
7981,RR,2.1642,0.4203,1000,5.15,<.0001,0.05,1.3395,2.9890
7983,Zero-Inflation Proportion pi,0.3567,0.07875,1000,4.53,<.0001,0.05,0.2022,0.5112
7983,logRR,0.6628,0.2039,1000,3.25,0.0012,0.05,0.2626,1.0630
7983,RR,1.9402,0.3957,1000,4.90,<.0001,0.05,1.1638,2.7166
7984,Zero-Inflation Proportion pi,0.2800,0.09073,1000,3.09,0.0021,0.05,0.1019,0.4580
7984,logRR,0.1208,0.2113,1000,0.57,0.5676,0.05,-0.2939,0.5355
7984,RR,1.1284,0.2385,1000,4.73,<.0001,0.05,0.6605,1.5964
7985,Zero-Inflation Proportion pi,0.2636,0.02979,1000,8.85,<.0001,0.05,0.2051,0.3221
7985,logRR,0.1794,0.1527,1000,1.18,0.2401,0.05,-0.1201,0.4790
7985,RR,1.1966,0.1827,1000,6.55,<.0001,0.05,0.8381,1.5550
7986,Zero-Inflation Proportion pi,0.1348,0.06971,1000,1.93,0.0535,0.05,-0.00203,0.2716
7986,logRR,0.1687,0.1504,1000,1.12,0.2624,0.05,-0.1265,0.4639
7986,RR,1.1837,0.1781,1000,6.65,<.0001,0.05,0.8343,1.5332
7987,Zero-Inflation Proportion pi,0.000161,,1000,,,0.05,,
7987,logRR,0.3975,,1000,,,0.05,,
7987,RR,1.4881,,1000,,,0.05,,
7988,Zero-Inflation Proportion pi,0.000012,0.001238,1000,0.01,0.9926,0.05,-0.00242,0.002440
7988,logRR,0.3456,0.1518,1000,2.28,0.0230,0.05,0.04772,0.6434
7988,RR,1.4128,0.2144,1000,6.59,<.0001,0.05,0.9920,1.8336
7989,Zero-Inflation Proportion pi,0.2561,0.06315,1000,4.05,<.0001,0.05,0.1321,0.3800
7989,logRR,0.6482,0.1798,1000,3.61,0.0003,0.05,0.2955,1.0010
7989,RR,1.9121,0.3437,1000,5.56,<.0001,0.05,1.2376,2.5867
7990,Zero-Inflation Proportion pi,0.1994,0.08480,1000,2.35,0.0189,0.05,0.03298,0.3658
7990,logRR,0.2263,0.1634,1000,1.39,0.1663,0.05,-0.09432,0.5469
7990,RR,1.2540,0.2049,1000,6.12,<.0001,0.05,0.8519,1.6560
7991,Zero-Inflation Proportion pi,0.000102,0.000482,1000,0.21,0.8326,0.05,-0.00084,0.001048
7991,logRR,0.6038,0.1482,1000,4.08,<.0001,0.05,0.3131,0.8945
7991,RR,1.8291,0.2710,1000,6.75,<.0001,0.05,1.2973,2.3608
7992,Zero-Inflation Proportion pi,0.2032,0.08370,1000,2.43,0.0154,0.05,0.03898,0.3675
7992,logRR,0.8242,0.2382,1000,3.46,0.0006,0.05,0.3568,1.2916
7992,RR,2.2800,0.5430,1000,4.20,<.0001,0.05,1.2143,3.3456
7993,Zero-Inflation Proportion pi,0.000019,0.001479,1000,0.01,0.9898,0.05,-0.00288,0.002920
7993,logRR,0.4148,0.1648,1000,2.52,0.0120,0.05,0.09146,0.7381
7993,RR,1.5140,0.2495,1000,6.07,<.0001,0.05,1.0245,2.0036
7994,Zero-Inflation Proportion pi,0.2355,0.05598,1000,4.21,<.0001,0.05,0.1256,0.3453
7994,logRR,0.05614,0.1657,1000,0.34,0.7348,0.05,-0.2690,0.3813
7994,RR,1.0577,0.1753,1000,6.04,<.0001,0.05,0.7138,1.4017
7995,Zero-Inflation Proportion pi,0.2619,0.08399,1000,3.12,0.0019,0.05,0.09705,0.4267
7995,logRR,0.08888,0.1719,1000,0.52,0.6052,0.05,-0.2484,0.4261
7995,RR,1.0929,0.1878,1000,5.82,<.0001,0.05,0.7244,1.4615
7996,Zero-Inflation Proportion pi,0.3114,0.09065,1000,3.44,0.0006,0.05,0.1335,0.4893
7996,logRR,0.4445,0.1971,1000,2.26,0.0243,0.05,0.05774,0.8312
7996,RR,1.5597,0.3074,1000,5.07,<.0001,0.05,0.9565,2.1628
7997,Zero-Inflation Proportion pi,0.1234,0.07454,1000,1.66,0.0980,0.05,-0.02283,0.2697
7997,logRR,0.4786,0.1840,1000,2.60,0.0094,0.05,0.1176,0.8396
7997,RR,1.6138,0.2969,1000,5.44,<.0001,0.05,1.0312,2.1963
7998,Zero-Inflation Proportion pi,0.000020,,1000,,,0.05,,
7998,logRR,0.5698,0.1661,1000,3.43,0.0006,0.05,0.2439,0.8957
7998,RR,1.7679,0.2936,1000,6.02,<.0001,0.05,1.1917,2.3441
7999,Zero-Inflation Proportion pi,0.2111,0.05174,1000,4.08,<.0001,0.05,0.1095,0.3126
7999,logRR,0.01595,0.1692,1000,0.09,0.9249,0.05,-0.3160,0.3480
7999,RR,1.0161,0.1719,1000,5.91,<.0001,0.05,0.6787,1.3534
8000,Zero-Inflation Proportion pi,0.000049,0.000287,1000,0.17,0.8637,0.05,-0.00051,0.000612
8000,logRR,0.4864,0.1520,1000,3.20,0.0014,0.05,0.1881,0.7848
8000,RR,1.6265,0.2473,1000,6.58,<.0001,0.05,1.1413,2.1118
8001,Zero-Inflation Proportion pi,1.057E-6,0.000086,1000,0.01,0.9902,0.05,-0.00017,0.000169
8001,logRR,0.6182,0.1304,1000,4.74,<.0001,0.05,0.3623,0.8741
8001,RR,1.8556,0.2420,1000,7.67,<.0001,0.05,1.3808,2.3304
8002,Zero-Inflation Proportion pi,0.2132,,1000,,,0.05,,
8002,logRR,0.6181,4.24E-6,1000,145770,<.0001,0.05,0.6181,0.6181
8002,RR,1.8554,7.868E-6,1000,235828,<.0001,0.05,1.8554,1.8555
8004,Zero-Inflation Proportion pi,0.1281,0.04579,1000,2.80,0.0052,0.05,0.03828,0.2180
8004,logRR,0.4160,0.1545,1000,2.69,0.0072,0.05,0.1128,0.7193
8004,RR,1.5159,0.2343,1000,6.47,<.0001,0.05,1.0562,1.9756
