metaanalysisid,Label,Estimate,StandardError,DF,tValue,Probt,Alpha,Lower,Upper
34568,logRR,0.2752,0.2040,1000,1.35,0.1777,0.05,-0.1252,0.6756
34568,RR,1.3168,0.2687,1000,4.90,<.0001,0.05,0.7895,1.8440
34591,Zero-Inflation Proportion pi,0.01105,,1000,,,0.05,,
34591,logRR,0.3666,,1000,,,0.05,,
34591,RR,1.4428,,1000,,,0.05,,
34614,Zero-Inflation Proportion pi,2.481E-7,0.000148,1000,0.00,0.9987,0.05,-0.00029,0.000290
34614,logRR,0.4267,0.2274,1000,1.88,0.0609,0.05,-0.01960,0.8729
34614,RR,1.5321,0.3484,1000,4.40,<.0001,0.05,0.8484,2.2159
34615,Zero-Inflation Proportion pi,0.03286,,1000,,,0.05,,
34615,logRR,0.5351,,1000,,,0.05,,
34615,RR,1.7076,,1000,,,0.05,,
34641,Zero-Inflation Proportion pi,0.1641,0.1156,1000,1.42,0.1561,0.05,-0.06274,0.3909
34641,logRR,0.2964,0.1867,1000,1.59,0.1127,0.05,-0.07000,0.6628
34641,RR,1.3450,0.2511,1000,5.36,<.0001,0.05,0.8522,1.8378
34644,Zero-Inflation Proportion pi,0.1282,0.1522,1000,0.84,0.4001,0.05,-0.1706,0.4269
34644,logRR,0.4292,0.3095,1000,1.39,0.1658,0.05,-0.1781,1.0365
34644,RR,1.5360,0.4754,1000,3.23,0.0013,0.05,0.6032,2.4688
34708,Zero-Inflation Proportion pi,0.1248,0.1033,1000,1.21,0.2271,0.05,-0.07784,0.3275
34708,logRR,-0.4480,0.1097,1000,-4.08,<.0001,0.05,-0.6633,-0.2326
34708,RR,0.6389,0.07012,1000,9.11,<.0001,0.05,0.5013,0.7765
34709,Zero-Inflation Proportion pi,5.079E-6,,1000,,,0.05,,
34709,logRR,-1.2623,0.3273,1000,-3.86,0.0001,0.05,-1.9045,-0.6201
34709,RR,0.2830,0.09261,1000,3.06,0.0023,0.05,0.1013,0.4647
35059,Zero-Inflation Proportion pi,0.1993,0.1964,1000,1.01,0.3104,0.05,-0.1860,0.5846
35059,logRR,0.2621,0.5043,1000,0.52,0.6034,0.05,-0.7276,1.2518
35059,RR,1.2997,0.6555,1000,1.98,0.0477,0.05,0.01338,2.5860
35112,Zero-Inflation Proportion pi,0.000250,0.004292,1000,0.06,0.9536,0.05,-0.00817,0.008673
35112,logRR,0.6239,0.6857,1000,0.91,0.3631,0.05,-0.7217,1.9696
35112,RR,1.8662,1.2797,1000,1.46,0.1451,0.05,-0.6450,4.3775
35121,Zero-Inflation Proportion pi,0.2698,0.1094,1000,2.47,0.0138,0.05,0.05509,0.4844
35121,logRR,-0.6719,0.2589,1000,-2.60,0.0096,0.05,-1.1799,-0.1639
35121,RR,0.5107,0.1322,1000,3.86,0.0001,0.05,0.2513,0.7702
35126,Zero-Inflation Proportion pi,2.05E-6,0.000530,1000,0.00,0.9969,0.05,-0.00104,0.001042
35126,logRR,0.2658,0.2372,1000,1.12,0.2626,0.05,-0.1996,0.7312
35126,RR,1.3045,0.3094,1000,4.22,<.0001,0.05,0.6974,1.9116
35127,Zero-Inflation Proportion pi,0.001069,,1000,,,0.05,,
35127,logRR,0.005039,,1000,,,0.05,,
35127,RR,1.0051,,1000,,,0.05,,
35146,Zero-Inflation Proportion pi,0.000038,0.01279,1000,0.00,0.9976,0.05,-0.02506,0.02514
35146,logRR,0.8541,0.6461,1000,1.32,0.1865,0.05,-0.4138,2.1219
35146,RR,2.3492,1.5178,1000,1.55,0.1220,0.05,-0.6293,5.3277
35747,Zero-Inflation Proportion pi,0.05861,,1000,,,0.05,,
35747,logRR,1.3483,,1000,,,0.05,,
35747,RR,3.8509,,1000,,,0.05,,
35750,Zero-Inflation Proportion pi,0.000013,,1000,,,0.05,,
35750,logRR,-0.5344,,1000,,,0.05,,
35750,RR,0.5860,,1000,,,0.05,,
35753,Zero-Inflation Proportion pi,0.07571,,1000,,,0.05,,
35753,logRR,0.5255,,1000,,,0.05,,
35753,RR,1.6913,,1000,,,0.05,,
35757,Zero-Inflation Proportion pi,3.34E-9,,1000,,,0.05,,
35757,logRR,-0.1205,0.2340,1000,-0.51,0.6067,0.05,-0.5796,0.3387
35757,RR,0.8865,0.2074,1000,4.27,<.0001,0.05,0.4795,1.2935
35763,Zero-Inflation Proportion pi,0.000079,,1000,,,0.05,,
35763,logRR,-0.4968,,1000,,,0.05,,
35763,RR,0.6085,,1000,,,0.05,,
35777,Zero-Inflation Proportion pi,0.07882,,1000,,,0.05,,
35777,logRR,0.5523,,1000,,,0.05,,
35777,RR,1.7373,,1000,,,0.05,,
36105,Zero-Inflation Proportion pi,0.1514,0.1210,1000,1.25,0.2110,0.05,-0.08598,0.3888
36105,logRR,-0.5416,0.2048,1000,-2.64,0.0083,0.05,-0.9435,-0.1396
36105,RR,0.5818,0.1192,1000,4.88,<.0001,0.05,0.3480,0.8157
36108,Zero-Inflation Proportion pi,0.1282,0.1129,1000,1.14,0.2566,0.05,-0.09341,0.3498
36108,logRR,-0.1421,0.2141,1000,-0.66,0.5070,0.05,-0.5622,0.2780
36108,RR,0.8675,0.1857,1000,4.67,<.0001,0.05,0.5031,1.2320
36110,Zero-Inflation Proportion pi,0.1244,0.1008,1000,1.23,0.2174,0.05,-0.07336,0.3221
36110,logRR,-0.3161,0.1957,1000,-1.62,0.1065,0.05,-0.7001,0.06785
36110,RR,0.7290,0.1426,1000,5.11,<.0001,0.05,0.4491,1.0089
36113,Zero-Inflation Proportion pi,0.1421,0.1096,1000,1.30,0.1949,0.05,-0.07290,0.3572
36113,logRR,-0.1662,0.1858,1000,-0.89,0.3711,0.05,-0.5308,0.1984
36113,RR,0.8468,0.1573,1000,5.38,<.0001,0.05,0.5381,1.1556
36150,Zero-Inflation Proportion pi,0.1638,0.1329,1000,1.23,0.2181,0.05,-0.09702,0.4247
36150,logRR,0.3454,0.2578,1000,1.34,0.1806,0.05,-0.1605,0.8512
36150,RR,1.4125,0.3641,1000,3.88,0.0001,0.05,0.6980,2.1271
36201,Zero-Inflation Proportion pi,0.1234,,1000,,,0.05,,
36201,logRR,-0.1355,,1000,,,0.05,,
36201,RR,0.8733,,1000,,,0.05,,
36265,Zero-Inflation Proportion pi,0.07910,,1000,,,0.05,,
36265,logRR,0.1113,,1000,,,0.05,,
36265,RR,1.1177,,1000,,,0.05,,
36465,Zero-Inflation Proportion pi,0.09012,,1000,,,0.05,,
36465,logRR,0.6122,,1000,,,0.05,,
36465,RR,1.8445,,1000,,,0.05,,
36469,Zero-Inflation Proportion pi,1E-6,,1000,,,0.05,,
36469,logRR,0.7535,0.3468,1000,2.17,0.0300,0.05,0.07304,1.4340
36469,RR,2.1245,0.7367,1000,2.88,0.0040,0.05,0.6788,3.5702
36655,Zero-Inflation Proportion pi,8.023E-6,,1000,,,0.05,,
36655,logRR,0.04203,0.3067,1000,0.14,0.8910,0.05,-0.5597,0.6438
36655,RR,1.0429,0.3198,1000,3.26,0.0011,0.05,0.4153,1.6705
36702,Zero-Inflation Proportion pi,0.000041,0.000215,1000,0.19,0.8495,0.05,-0.00038,0.000463
36702,logRR,0.3631,0.2425,1000,1.50,0.1345,0.05,-0.1127,0.8390
36702,RR,1.4378,0.3486,1000,4.12,<.0001,0.05,0.7537,2.1220
36893,Zero-Inflation Proportion pi,0.1110,0.1229,1000,0.90,0.3666,0.05,-0.1302,0.3523
36893,logRR,0.5113,0.2505,1000,2.04,0.0415,0.05,0.01968,1.0028
36893,RR,1.6674,0.4177,1000,3.99,<.0001,0.05,0.8477,2.4870
36940,Zero-Inflation Proportion pi,0.000152,,1000,,,0.05,,
36940,logRR,0.006876,0.2699,1000,0.03,0.9797,0.05,-0.5227,0.5365
36940,RR,1.0069,0.2718,1000,3.71,0.0002,0.05,0.4736,1.5402
36942,Zero-Inflation Proportion pi,0.1300,0.1008,1000,1.29,0.1973,0.05,-0.06776,0.3278
36942,logRR,-0.08063,0.2675,1000,-0.30,0.7632,0.05,-0.6056,0.4444
36942,RR,0.9225,0.2468,1000,3.74,0.0002,0.05,0.4382,1.4069
36981,Zero-Inflation Proportion pi,0.000018,0.003836,1000,0.00,0.9963,0.05,-0.00751,0.007545
36981,logRR,0.006741,0.2699,1000,0.02,0.9801,0.05,-0.5229,0.5363
36981,RR,1.0068,0.2717,1000,3.71,0.0002,0.05,0.4736,1.5399
36983,Zero-Inflation Proportion pi,0.000029,0.001682,1000,0.02,0.9860,0.05,-0.00327,0.003329
36983,logRR,-0.2081,0.2904,1000,-0.72,0.4738,0.05,-0.7781,0.3618
36983,RR,0.8121,0.2359,1000,3.44,0.0006,0.05,0.3493,1.2749
36984,Zero-Inflation Proportion pi,0.09751,0.07744,1000,1.26,0.2083,0.05,-0.05446,0.2495
36984,logRR,-0.2184,0.1616,1000,-1.35,0.1769,0.05,-0.5355,0.09873
36984,RR,0.8038,0.1299,1000,6.19,<.0001,0.05,0.5489,1.0587
37061,Zero-Inflation Proportion pi,0.2042,0.1541,1000,1.32,0.1855,0.05,-0.09822,0.5066
37061,logRR,-0.07456,0.1380,1000,-0.54,0.5891,0.05,-0.3453,0.1962
37061,RR,0.9282,0.1281,1000,7.25,<.0001,0.05,0.6768,1.1795
37828,Zero-Inflation Proportion pi,0.000110,,1000,,,0.05,,
37828,logRR,0.4135,,1000,,,0.05,,
37828,RR,1.5121,,1000,,,0.05,,
37880,Zero-Inflation Proportion pi,0.07898,,1000,,,0.05,,
37880,logRR,0.09775,,1000,,,0.05,,
37880,RR,1.1027,,1000,,,0.05,,
37914,Zero-Inflation Proportion pi,3.487E-6,,1000,,,0.05,,
37914,logRR,0.06548,0.3463,1000,0.19,0.8501,0.05,-0.6141,0.7450
37914,RR,1.0677,0.3697,1000,2.89,0.0040,0.05,0.3422,1.7932
37921,Zero-Inflation Proportion pi,0.1875,0.000088,1000,2135.22,<.0001,0.05,0.1873,0.1877
37921,logRR,-0.1407,0.000294,1000,-478.77,<.0001,0.05,-0.1413,-0.1401
37921,RR,0.8688,0.000255,1000,3402.96,<.0001,0.05,0.8683,0.8693
37925,Zero-Inflation Proportion pi,0.000152,0.004471,1000,0.03,0.9728,0.05,-0.00862,0.008925
37925,logRR,-0.4994,0.4705,1000,-1.06,0.2888,0.05,-1.4227,0.4239
37925,RR,0.6069,0.2856,1000,2.13,0.0338,0.05,0.04655,1.1673
37946,Zero-Inflation Proportion pi,1.117E-6,0.000643,1000,0.00,0.9986,0.05,-0.00126,0.001263
37946,logRR,-2.4123,2.1501,1000,-1.12,0.2622,0.05,-6.6315,1.8069
37946,RR,0.08961,0.1927,1000,0.47,0.6420,0.05,-0.2885,0.4677
38351,Zero-Inflation Proportion pi,0.000065,,1000,,,0.05,,
38351,logRR,-0.00098,,1000,,,0.05,,
38351,RR,0.9990,,1000,,,0.05,,
38376,Zero-Inflation Proportion pi,0.000065,,1000,,,0.05,,
38376,logRR,-0.00098,,1000,,,0.05,,
38376,RR,0.9990,,1000,,,0.05,,
38767,Zero-Inflation Proportion pi,0.1027,,1000,,,0.05,,
38767,logRR,0.009064,9.551E-6,1000,949.02,<.0001,0.05,0.009045,0.009083
38767,RR,1.0091,9.638E-6,1000,104703,<.0001,0.05,1.0091,1.0091
38772,Zero-Inflation Proportion pi,0.2050,0.04630,1000,4.43,<.0001,0.05,0.1141,0.2958
38772,logRR,-0.01897,,1000,,,0.05,,
38772,RR,0.9812,,1000,,,0.05,,
38803,Zero-Inflation Proportion pi,6.36E-10,,1000,,,0.05,,
38803,logRR,0.2260,0.3404,1000,0.66,0.5068,0.05,-0.4419,0.8939
38803,RR,1.2536,0.4267,1000,2.94,0.0034,0.05,0.4163,2.0909
38809,Zero-Inflation Proportion pi,0.05276,0.1401,1000,0.38,0.7065,0.05,-0.2221,0.3276
38809,logRR,0.4541,0.3974,1000,1.14,0.2535,0.05,-0.3258,1.2339
38809,RR,1.5747,0.6258,1000,2.52,0.0120,0.05,0.3466,2.8028
39136,Zero-Inflation Proportion pi,0.2477,0.1088,1000,2.28,0.0230,0.05,0.03427,0.4611
39136,logRR,0.5883,0.2440,1000,2.41,0.0161,0.05,0.1095,1.0672
39136,RR,1.8010,0.4395,1000,4.10,<.0001,0.05,0.9385,2.6634
39165,Zero-Inflation Proportion pi,0.2854,0.1208,1000,2.36,0.0184,0.05,0.04832,0.5225
39165,logRR,0.7098,0.2454,1000,2.89,0.0039,0.05,0.2282,1.1914
39165,RR,2.0335,0.4991,1000,4.07,<.0001,0.05,1.0542,3.0129
39167,Zero-Inflation Proportion pi,0.2853,0.1209,1000,2.36,0.0185,0.05,0.04799,0.5225
39167,logRR,0.6732,0.2669,1000,2.52,0.0118,0.05,0.1494,1.1970
39167,RR,1.9605,0.5233,1000,3.75,0.0002,0.05,0.9335,2.9874
39171,Zero-Inflation Proportion pi,0.1818,0.1163,1000,1.56,0.1183,0.05,-0.04641,0.4099
39171,logRR,0.6887,0.2539,1000,2.71,0.0068,0.05,0.1906,1.1869
39171,RR,1.9912,0.5055,1000,3.94,<.0001,0.05,0.9993,2.9831
39173,Zero-Inflation Proportion pi,0.1927,,1000,,,0.05,,
39173,logRR,0.5121,0.000028,1000,17973.8,<.0001,0.05,0.5120,0.5121
39173,RR,1.6688,0.000048,1000,35099.6,<.0001,0.05,1.6687,1.6689
39453,Zero-Inflation Proportion pi,0.1362,,1000,,,0.05,,
39453,logRR,0.4903,,1000,,,0.05,,
39453,RR,1.6329,,1000,,,0.05,,
39558,Zero-Inflation Proportion pi,2.472E-6,,1000,,,0.05,,
39558,logRR,0.6620,,1000,,,0.05,,
39558,RR,1.9388,,1000,,,0.05,,
39559,Zero-Inflation Proportion pi,2.472E-6,,1000,,,0.05,,
39559,logRR,0.6620,,1000,,,0.05,,
39559,RR,1.9388,,1000,,,0.05,,
39560,Zero-Inflation Proportion pi,0.000133,0.002647,1000,0.05,0.9600,0.05,-0.00506,0.005327
39560,logRR,0.5945,0.1702,1000,3.49,0.0005,0.05,0.2606,0.9285
39560,RR,1.8122,0.3084,1000,5.88,<.0001,0.05,1.2070,2.4174
39562,Zero-Inflation Proportion pi,0.000068,,1000,,,0.05,,
39562,logRR,0.4361,0.1662,1000,2.62,0.0088,0.05,0.1099,0.7622
39562,RR,1.5466,0.2570,1000,6.02,<.0001,0.05,1.0422,2.0509
39563,Zero-Inflation Proportion pi,5.868E-6,0.000694,1000,0.01,0.9933,0.05,-0.00136,0.001368
39563,logRR,0.3307,0.1880,1000,1.76,0.0789,0.05,-0.03821,0.6995
39563,RR,1.3919,0.2616,1000,5.32,<.0001,0.05,0.8785,1.9053
39576,Zero-Inflation Proportion pi,0.000031,,1000,,,0.05,,
39576,logRR,0.5571,,1000,,,0.05,,
39576,RR,1.7457,,1000,,,0.05,,
39579,Zero-Inflation Proportion pi,0.07047,0.1608,1000,0.44,0.6613,0.05,-0.2451,0.3860
39579,logRR,0.2840,0.2707,1000,1.05,0.2943,0.05,-0.2472,0.8153
39579,RR,1.3285,0.3596,1000,3.69,0.0002,0.05,0.6227,2.0342
39584,Zero-Inflation Proportion pi,0.000015,0.000976,1000,0.02,0.9874,0.05,-0.00190,0.001931
39584,logRR,0.2147,0.6105,1000,0.35,0.7252,0.05,-0.9833,1.4127
39584,RR,1.2395,0.7567,1000,1.64,0.1017,0.05,-0.2454,2.7244
39590,Zero-Inflation Proportion pi,0.1178,1.95E-6,1000,60406.2,<.0001,0.05,0.1178,0.1178
39590,logRR,0.1644,0.000018,1000,9196.80,<.0001,0.05,0.1644,0.1645
39590,RR,1.1787,0.000021,1000,55927.9,<.0001,0.05,1.1787,1.1788
39598,Zero-Inflation Proportion pi,5.895E-8,,1000,,,0.05,,
39598,logRR,0.2011,0.1996,1000,1.01,0.3140,0.05,-0.1906,0.5928
39598,RR,1.2227,0.2441,1000,5.01,<.0001,0.05,0.7438,1.7016
39599,Zero-Inflation Proportion pi,0.3307,0.07879,1000,4.20,<.0001,0.05,0.1761,0.4854
39599,logRR,0.2929,0.1148,1000,2.55,0.0109,0.05,0.06760,0.5181
39599,RR,1.3403,0.1539,1000,8.71,<.0001,0.05,1.0383,1.6422
39602,Zero-Inflation Proportion pi,0.3119,0.08215,1000,3.80,0.0002,0.05,0.1507,0.4731
39602,logRR,0.2743,0.1252,1000,2.19,0.0287,0.05,0.02860,0.5199
39602,RR,1.3156,0.1647,1000,7.99,<.0001,0.05,0.9924,1.6388
39603,Zero-Inflation Proportion pi,0.3119,0.08199,1000,3.80,0.0002,0.05,0.1510,0.4728
39603,logRR,0.2682,0.1227,1000,2.19,0.0291,0.05,0.02737,0.5091
39603,RR,1.3076,0.1605,1000,8.15,<.0001,0.05,0.9927,1.6226
39604,Zero-Inflation Proportion pi,0.3119,0.08209,1000,3.80,0.0002,0.05,0.1509,0.4730
39604,logRR,0.2448,0.1284,1000,1.91,0.0568,0.05,-0.00708,0.4967
39604,RR,1.2774,0.1640,1000,7.79,<.0001,0.05,0.9556,1.5991
39605,Zero-Inflation Proportion pi,0.3122,0.08206,1000,3.80,0.0002,0.05,0.1512,0.4732
39605,logRR,0.1739,0.1374,1000,1.27,0.2060,0.05,-0.09575,0.4436
39605,RR,1.1900,0.1635,1000,7.28,<.0001,0.05,0.8691,1.5109
39616,Zero-Inflation Proportion pi,0.3174,,1000,,,0.05,,
39616,logRR,0.1136,,1000,,,0.05,,
39616,RR,1.1203,,1000,,,0.05,,
39619,Zero-Inflation Proportion pi,0.1810,0.08678,1000,2.09,0.0373,0.05,0.01066,0.3512
39619,logRR,0.2739,0.1247,1000,2.20,0.0283,0.05,0.02925,0.5186
39619,RR,1.3151,0.1640,1000,8.02,<.0001,0.05,0.9933,1.6369
39743,Zero-Inflation Proportion pi,0.000011,,1000,,,0.05,,
39743,logRR,0.3729,,1000,,,0.05,,
39743,RR,1.4520,,1000,,,0.05,,
39746,Zero-Inflation Proportion pi,0.000078,,1000,,,0.05,,
39746,logRR,-0.1557,,1000,,,0.05,,
39746,RR,0.8558,,1000,,,0.05,,
40487,Zero-Inflation Proportion pi,4.233E-6,0.002298,1000,0.00,0.9985,0.05,-0.00451,0.004514
40487,logRR,0.08483,0.3874,1000,0.22,0.8267,0.05,-0.6755,0.8451
40487,RR,1.0885,0.4217,1000,2.58,0.0100,0.05,0.2609,1.9161
40673,Zero-Inflation Proportion pi,0.2092,,1000,,,0.05,,
40673,logRR,-0.04628,,1000,,,0.05,,
40673,RR,0.9548,,1000,,,0.05,,
40675,Zero-Inflation Proportion pi,5.906E-9,1.498E-6,1000,0.00,0.9969,0.05,-2.93E-6,2.946E-6
40675,logRR,0.3054,0.3064,1000,1.00,0.3192,0.05,-0.2959,0.9066
40675,RR,1.3571,0.4158,1000,3.26,0.0011,0.05,0.5411,2.1731
40693,Zero-Inflation Proportion pi,0.2605,0.1083,1000,2.41,0.0163,0.05,0.04799,0.4730
40693,logRR,1.2525,0.3379,1000,3.71,0.0002,0.05,0.5895,1.9155
40693,RR,3.4991,1.1822,1000,2.96,0.0032,0.05,1.1792,5.8191
40705,Zero-Inflation Proportion pi,0.2805,0.1171,1000,2.40,0.0167,0.05,0.05083,0.5102
40705,logRR,1.1998,0.3875,1000,3.10,0.0020,0.05,0.4393,1.9602
40705,RR,3.3193,1.2863,1000,2.58,0.0100,0.05,0.7952,5.8434
40716,Zero-Inflation Proportion pi,0.1694,0.08016,1000,2.11,0.0348,0.05,0.01214,0.3268
40716,logRR,0.9671,0.3151,1000,3.07,0.0022,0.05,0.3488,1.5855
40716,RR,2.6304,0.8289,1000,3.17,0.0016,0.05,1.0039,4.2568
40727,Zero-Inflation Proportion pi,0.1207,0.06779,1000,1.78,0.0754,0.05,-0.01236,0.2537
40727,logRR,1.1447,0.3289,1000,3.48,0.0005,0.05,0.4992,1.7901
40727,RR,3.1414,1.0333,1000,3.04,0.0024,0.05,1.1137,5.1691
40730,Zero-Inflation Proportion pi,0.1772,0.07665,1000,2.31,0.0210,0.05,0.02680,0.3276
40730,logRR,1.1773,0.3614,1000,3.26,0.0012,0.05,0.4681,1.8866
40730,RR,3.2457,1.1732,1000,2.77,0.0058,0.05,0.9436,5.5479
40865,Zero-Inflation Proportion pi,0.002229,,1000,,,0.05,,
40865,logRR,0.2577,,1000,,,0.05,,
40865,RR,1.2940,,1000,,,0.05,,
40996,Zero-Inflation Proportion pi,0.1512,,1000,,,0.05,,
40996,logRR,0.2560,,1000,,,0.05,,
40996,RR,1.2918,,1000,,,0.05,,
41001,Zero-Inflation Proportion pi,0.1512,,1000,,,0.05,,
41001,logRR,0.2560,,1000,,,0.05,,
41001,RR,1.2918,,1000,,,0.05,,
41029,Zero-Inflation Proportion pi,0.000018,0.001961,1000,0.01,0.9926,0.05,-0.00383,0.003867
41029,logRR,0.04035,0.3048,1000,0.13,0.8947,0.05,-0.5578,0.6385
41029,RR,1.0412,0.3174,1000,3.28,0.0011,0.05,0.4184,1.6640
41237,Zero-Inflation Proportion pi,7.16E-11,,1000,,,0.05,,
41237,logRR,-0.9339,0.5018,1000,-1.86,0.0630,0.05,-1.9187,0.05088
41237,RR,0.3930,0.1972,1000,1.99,0.0466,0.05,0.005975,0.7800
41250,Zero-Inflation Proportion pi,7.16E-11,,1000,,,0.05,,
41250,logRR,-0.9339,0.5018,1000,-1.86,0.0630,0.05,-1.9187,0.05088
41250,RR,0.3930,0.1972,1000,1.99,0.0466,0.05,0.005975,0.7800
41360,Zero-Inflation Proportion pi,1.022E-6,0.000272,1000,0.00,0.9970,0.05,-0.00053,0.000534
41360,logRR,1.6183,0.3896,1000,4.15,<.0001,0.05,0.8539,2.3828
41360,RR,5.0446,1.9652,1000,2.57,0.0104,0.05,1.1883,8.9010
41366,Zero-Inflation Proportion pi,0.02984,0.08959,1000,0.33,0.7391,0.05,-0.1460,0.2056
41366,logRR,-0.1373,0.2613,1000,-0.53,0.5993,0.05,-0.6501,0.3754
41366,RR,0.8717,0.2278,1000,3.83,0.0001,0.05,0.4247,1.3187
41546,Zero-Inflation Proportion pi,1.224E-6,0.000105,1000,0.01,0.9907,0.05,-0.00020,0.000207
41546,logRR,-1.3307,0.4469,1000,-2.98,0.0030,0.05,-2.2077,-0.4538
41546,RR,0.2643,0.1181,1000,2.24,0.0255,0.05,0.03253,0.4960
41549,Zero-Inflation Proportion pi,8.54E-19,,1000,,,0.05,,
41549,logRR,-1.1022,0.6649,1000,-1.66,0.0977,0.05,-2.4069,0.2024
41549,RR,0.3321,0.2208,1000,1.50,0.1329,0.05,-0.1012,0.7654
41550,Zero-Inflation Proportion pi,0.001964,,1000,,,0.05,,
41550,logRR,-1.2490,,1000,,,0.05,,
41550,RR,0.2868,,1000,,,0.05,,
41552,Zero-Inflation Proportion pi,0.09607,0.1215,1000,0.79,0.4293,0.05,-0.1424,0.3345
41552,logRR,-1.7039,0.4752,1000,-3.59,0.0004,0.05,-2.6365,-0.7714
41552,RR,0.1820,0.08648,1000,2.10,0.0356,0.05,0.01227,0.3517
41740,Zero-Inflation Proportion pi,0.1985,0.1035,1000,1.92,0.0554,0.05,-0.00459,0.4017
41740,logRR,0.8588,0.2275,1000,3.77,0.0002,0.05,0.4124,1.3053
41740,RR,2.3604,0.5370,1000,4.40,<.0001,0.05,1.3066,3.4143
41813,Zero-Inflation Proportion pi,0.2716,0.1380,1000,1.97,0.0494,0.05,0.000752,0.5425
41813,logRR,-0.2003,0.6138,1000,-0.33,0.7443,0.05,-1.4048,1.0043
41813,RR,0.8185,0.5024,1000,1.63,0.1036,0.05,-0.1674,1.8044
44033,Zero-Inflation Proportion pi,0.1789,0.1141,1000,1.57,0.1171,0.05,-0.04495,0.4028
44033,logRR,-0.1951,0.5644,1000,-0.35,0.7297,0.05,-1.3026,0.9124
44033,RR,0.8228,0.4643,1000,1.77,0.0767,0.05,-0.08846,1.7340
44051,Zero-Inflation Proportion pi,0.05995,0.1367,1000,0.44,0.6610,0.05,-0.2082,0.3281
44051,logRR,0.5813,0.2880,1000,2.02,0.0438,0.05,0.01618,1.1463
44051,RR,1.7883,0.5149,1000,3.47,0.0005,0.05,0.7778,2.7988
44271,Zero-Inflation Proportion pi,0.1016,0.1565,1000,0.65,0.5164,0.05,-0.2056,0.4088
44271,logRR,0.4272,0.3385,1000,1.26,0.2072,0.05,-0.2370,1.0914
44271,RR,1.5330,0.5188,1000,2.95,0.0032,0.05,0.5148,2.5511
44274,Zero-Inflation Proportion pi,0.2474,0.1331,1000,1.86,0.0633,0.05,-0.01377,0.5087
44274,logRR,0.9262,0.3820,1000,2.42,0.0155,0.05,0.1766,1.6757
44274,RR,2.5248,0.9644,1000,2.62,0.0090,0.05,0.6322,4.4173
44279,Zero-Inflation Proportion pi,0.09715,,1000,,,0.05,,
44279,logRR,0.1887,,1000,,,0.05,,
44279,RR,1.2076,,1000,,,0.05,,
44386,Zero-Inflation Proportion pi,0.1861,,1000,,,0.05,,
44386,logRR,0.06372,,1000,,,0.05,,
44386,RR,1.0658,,1000,,,0.05,,
44397,Zero-Inflation Proportion pi,0.1166,2.305E-6,1000,50597.8,<.0001,0.05,0.1166,0.1166
44397,logRR,-1.7505,0.000041,1000,-43199,<.0001,0.05,-1.7506,-1.7504
44397,RR,0.1737,7.038E-6,1000,24678.6,<.0001,0.05,0.1737,0.1737
44474,Zero-Inflation Proportion pi,0.000036,0.002395,1000,0.01,0.9880,0.05,-0.00466,0.004737
44474,logRR,0.7409,0.4110,1000,1.80,0.0717,0.05,-0.06565,1.5474
44474,RR,2.0978,0.8622,1000,2.43,0.0151,0.05,0.4059,3.7897
44487,Zero-Inflation Proportion pi,0.000036,0.002395,1000,0.01,0.9880,0.05,-0.00466,0.004737
44487,logRR,0.7409,0.4110,1000,1.80,0.0717,0.05,-0.06565,1.5474
44487,RR,2.0978,0.8622,1000,2.43,0.0151,0.05,0.4059,3.7897
45471,Zero-Inflation Proportion pi,1E-6,,1000,,,0.05,,
45471,logRR,-0.4373,0.6091,1000,-0.72,0.4729,0.05,-1.6326,0.7580
45471,RR,0.6458,0.3933,1000,1.64,0.1010,0.05,-0.1261,1.4176
45473,Zero-Inflation Proportion pi,0.000028,,1000,,,0.05,,
45473,logRR,-0.9626,0.6251,1000,-1.54,0.1239,0.05,-2.1893,0.2641
45473,RR,0.3819,0.2387,1000,1.60,0.1100,0.05,-0.08657,0.8504
45494,Zero-Inflation Proportion pi,0.000265,,1000,,,0.05,,
45494,logRR,0.2923,,1000,,,0.05,,
45494,RR,1.3395,,1000,,,0.05,,
45502,Zero-Inflation Proportion pi,0.000027,0.000714,1000,0.04,0.9703,0.05,-0.00137,0.001428
45502,logRR,0.2927,0.2698,1000,1.08,0.2782,0.05,-0.2368,0.8222
45502,RR,1.3401,0.3616,1000,3.71,0.0002,0.05,0.6305,2.0497
45507,Zero-Inflation Proportion pi,3.984E-6,,1000,,,0.05,,
45507,logRR,0.2465,0.2773,1000,0.89,0.3743,0.05,-0.2976,0.7906
45507,RR,1.2795,0.3548,1000,3.61,0.0003,0.05,0.5833,1.9757
45514,Zero-Inflation Proportion pi,1.89E-6,,1000,,,0.05,,
45514,logRR,0.2926,0.2631,1000,1.11,0.2664,0.05,-0.2237,0.8089
45514,RR,1.3399,0.3525,1000,3.80,0.0002,0.05,0.6481,2.0317
45645,Zero-Inflation Proportion pi,1.22E-19,,1000,,,0.05,,
45645,logRR,-0.1450,,1000,,,0.05,,
45645,RR,0.8650,,1000,,,0.05,,
45652,Zero-Inflation Proportion pi,0.000065,,1000,,,0.05,,
45652,logRR,0.02354,,1000,,,0.05,,
45652,RR,1.0238,,1000,,,0.05,,
45655,Zero-Inflation Proportion pi,0.000132,0.003229,1000,0.04,0.9673,0.05,-0.00620,0.006469
45655,logRR,-0.1414,0.3389,1000,-0.42,0.6765,0.05,-0.8064,0.5235
