metaanalysisid,Label,Estimate,StandardError,DF,tValue,Probt,Alpha,Lower,Upper
8633,logRR,0.4654,0.1552,1000,3.00,0.0028,0.05,0.1608,0.7700
8633,RR,1.5927,0.2472,1000,6.44,<.0001,0.05,1.1075,2.0778
8634,logRR,0.7660,,1000,,,0.05,,
8634,RR,2.1512,,1000,,,0.05,,
8635,logRR,0.6658,0.1695,1000,3.93,<.0001,0.05,0.3331,0.9984
8635,RR,1.9460,0.3299,1000,5.90,<.0001,0.05,1.2987,2.5933
8636,logRR,0.6086,,1000,,,0.05,,
8636,RR,1.8378,,1000,,,0.05,,
8637,logRR,0.8287,0.1766,1000,4.69,<.0001,0.05,0.4821,1.1754
8637,RR,2.2904,0.4046,1000,5.66,<.0001,0.05,1.4965,3.0843
8638,logRR,0.4161,0.1855,1000,2.24,0.0251,0.05,0.05210,0.7800
8638,RR,1.5160,0.2812,1000,5.39,<.0001,0.05,0.9642,2.0677
8639,logRR,0.4651,0.1724,1000,2.70,0.0071,0.05,0.1268,0.8034
8639,RR,1.5922,0.2745,1000,5.80,<.0001,0.05,1.0536,2.1308
8640,logRR,0.6009,0.1570,1000,3.83,0.0001,0.05,0.2929,0.9090
8640,RR,1.8238,0.2863,1000,6.37,<.0001,0.05,1.2621,2.3856
8641,logRR,0.7854,0.1600,1000,4.91,<.0001,0.05,0.4715,1.0993
8641,RR,2.1932,0.3508,1000,6.25,<.0001,0.05,1.5048,2.8817
8642,logRR,0.5426,0.1641,1000,3.31,0.0010,0.05,0.2206,0.8646
8642,RR,1.7205,0.2823,1000,6.09,<.0001,0.05,1.1665,2.2745
8643,logRR,0.6248,0.1700,1000,3.67,0.0003,0.05,0.2911,0.9584
8643,RR,1.8678,0.3176,1000,5.88,<.0001,0.05,1.2445,2.4910
8644,logRR,0.8979,0.1772,1000,5.07,<.0001,0.05,0.5501,1.2456
8644,RR,2.4544,0.4349,1000,5.64,<.0001,0.05,1.6009,3.3078
8645,logRR,0.7353,0.1823,1000,4.03,<.0001,0.05,0.3777,1.0930
8645,RR,2.0862,0.3802,1000,5.49,<.0001,0.05,1.3400,2.8323
8646,logRR,0.3805,0.1795,1000,2.12,0.0342,0.05,0.02831,0.7328
8646,RR,1.4631,0.2626,1000,5.57,<.0001,0.05,0.9477,1.9784
8647,logRR,0.6906,0.1728,1000,4.00,<.0001,0.05,0.3514,1.0297
8647,RR,1.9948,0.3447,1000,5.79,<.0001,0.05,1.3184,2.6713
8648,logRR,0.4888,0.1689,1000,2.89,0.0039,0.05,0.1574,0.8202
8648,RR,1.6303,0.2753,1000,5.92,<.0001,0.05,1.0900,2.1706
8649,logRR,0.7898,0.1914,1000,4.13,<.0001,0.05,0.4142,1.1653
8649,RR,2.2029,0.4216,1000,5.22,<.0001,0.05,1.3756,3.0302
8650,logRR,0.4863,0.2102,1000,2.31,0.0209,0.05,0.07379,0.8989
8650,RR,1.6263,0.3419,1000,4.76,<.0001,0.05,0.9554,2.2973
8651,logRR,0.4680,0.1861,1000,2.52,0.0121,0.05,0.1028,0.8331
8651,RR,1.5967,0.2971,1000,5.37,<.0001,0.05,1.0137,2.1798
8652,logRR,0.7221,0.1251,1000,5.77,<.0001,0.05,0.4766,0.9676
8652,RR,2.0588,0.2576,1000,7.99,<.0001,0.05,1.5533,2.5642
8653,logRR,0.7007,0.1676,1000,4.18,<.0001,0.05,0.3719,1.0296
8653,RR,2.0152,0.3377,1000,5.97,<.0001,0.05,1.3526,2.6779
8654,logRR,0.1646,0.1566,1000,1.05,0.2935,0.05,-0.1427,0.4718
8654,RR,1.1789,0.1846,1000,6.39,<.0001,0.05,0.8166,1.5411
8655,logRR,0.7474,0.1681,1000,4.45,<.0001,0.05,0.4175,1.0773
8655,RR,2.1114,0.3550,1000,5.95,<.0001,0.05,1.4149,2.8080
8656,logRR,0.7236,0.1811,1000,4.00,<.0001,0.05,0.3683,1.0789
8656,RR,2.0619,0.3734,1000,5.52,<.0001,0.05,1.3292,2.7945
8657,logRR,0.5489,0.1795,1000,3.06,0.0023,0.05,0.1966,0.9012
8657,RR,1.7313,0.3108,1000,5.57,<.0001,0.05,1.1214,2.3413
8658,logRR,0.5855,,1000,,,0.05,,
8658,RR,1.7959,,1000,,,0.05,,
8659,logRR,0.5719,0.1944,1000,2.94,0.0033,0.05,0.1904,0.9534
8659,RR,1.7716,0.3444,1000,5.14,<.0001,0.05,1.0957,2.4474
8660,logRR,0.8389,0.1772,1000,4.73,<.0001,0.05,0.4911,1.1867
8660,RR,2.3139,0.4101,1000,5.64,<.0001,0.05,1.5092,3.1186
8661,logRR,0.4094,0.1769,1000,2.31,0.0208,0.05,0.06236,0.7565
8661,RR,1.5060,0.2663,1000,5.65,<.0001,0.05,0.9833,2.0286
8662,logRR,0.4857,0.1400,1000,3.47,0.0005,0.05,0.2111,0.7603
8662,RR,1.6253,0.2275,1000,7.14,<.0001,0.05,1.1789,2.0717
8663,logRR,0.6221,0.1393,1000,4.47,<.0001,0.05,0.3488,0.8955
8663,RR,1.8629,0.2595,1000,7.18,<.0001,0.05,1.3537,2.3721
8664,logRR,0.9418,0.1845,1000,5.10,<.0001,0.05,0.5797,1.3038
8664,RR,2.5645,0.4732,1000,5.42,<.0001,0.05,1.6359,3.4930
8665,logRR,0.4475,0.1627,1000,2.75,0.0061,0.05,0.1282,0.7668
8665,RR,1.5644,0.2545,1000,6.15,<.0001,0.05,1.0649,2.0639
8666,logRR,0.6639,0.1282,1000,5.18,<.0001,0.05,0.4124,0.9153
8666,RR,1.9423,0.2489,1000,7.80,<.0001,0.05,1.4538,2.4307
8667,logRR,0.6420,0.1435,1000,4.48,<.0001,0.05,0.3605,0.9235
8667,RR,1.9003,0.2726,1000,6.97,<.0001,0.05,1.3653,2.4353
8668,logRR,0.5944,0.1691,1000,3.51,0.0005,0.05,0.2625,0.9262
8668,RR,1.8119,0.3064,1000,5.91,<.0001,0.05,1.2106,2.4131
8669,logRR,0.5637,0.1557,1000,3.62,0.0003,0.05,0.2582,0.8693
8669,RR,1.7572,0.2736,1000,6.42,<.0001,0.05,1.2203,2.2942
8670,logRR,0.8679,0.1942,1000,4.47,<.0001,0.05,0.4869,1.2489
8670,RR,2.3819,0.4625,1000,5.15,<.0001,0.05,1.4744,3.2895
8671,logRR,0.8030,0.1658,1000,4.84,<.0001,0.05,0.4776,1.1284
8671,RR,2.2323,0.3702,1000,6.03,<.0001,0.05,1.5059,2.9586
8672,logRR,0.4606,0.1835,1000,2.51,0.0122,0.05,0.1005,0.8206
8672,RR,1.5850,0.2908,1000,5.45,<.0001,0.05,1.0143,2.1557
8673,logRR,0.2975,0.1942,1000,1.53,0.1258,0.05,-0.08351,0.6786
8673,RR,1.3465,0.2615,1000,5.15,<.0001,0.05,0.8334,1.8597
8674,logRR,0.5955,0.1847,1000,3.22,0.0013,0.05,0.2331,0.9579
8674,RR,1.8140,0.3350,1000,5.41,<.0001,0.05,1.1565,2.4714
8675,logRR,0.4991,0.2000,1000,2.50,0.0127,0.05,0.1067,0.8915
8675,RR,1.6473,0.3294,1000,5.00,<.0001,0.05,1.0008,2.2937
8676,logRR,0.6217,0.1665,1000,3.73,0.0002,0.05,0.2950,0.9484
8676,RR,1.8621,0.3100,1000,6.01,<.0001,0.05,1.2538,2.4704
8677,logRR,0.5435,0.1747,1000,3.11,0.0019,0.05,0.2007,0.8862
8677,RR,1.7219,0.3008,1000,5.73,<.0001,0.05,1.1318,2.3121
8678,logRR,0.7280,0.1759,1000,4.14,<.0001,0.05,0.3828,1.0732
8678,RR,2.0709,0.3643,1000,5.68,<.0001,0.05,1.3560,2.7859
8679,logRR,0.1552,0.1762,1000,0.88,0.3785,0.05,-0.1905,0.5010
8679,RR,1.1679,0.2058,1000,5.68,<.0001,0.05,0.7641,1.5717
8680,logRR,0.9887,0.1526,1000,6.48,<.0001,0.05,0.6892,1.2883
8680,RR,2.6879,0.4102,1000,6.55,<.0001,0.05,1.8828,3.4929
8681,logRR,0.4878,0.1556,1000,3.13,0.0018,0.05,0.1824,0.7932
8681,RR,1.6288,0.2535,1000,6.43,<.0001,0.05,1.1314,2.1262
8682,logRR,0.5271,0.1545,1000,3.41,0.0007,0.05,0.2240,0.8303
8682,RR,1.6941,0.2617,1000,6.47,<.0001,0.05,1.1805,2.2076
8683,logRR,0.7495,0.1463,1000,5.12,<.0001,0.05,0.4624,1.0365
8683,RR,2.1159,0.3095,1000,6.84,<.0001,0.05,1.5084,2.7233
8684,logRR,0.6966,0.1632,1000,4.27,<.0001,0.05,0.3763,1.0170
8684,RR,2.0070,0.3276,1000,6.13,<.0001,0.05,1.3641,2.6499
8685,logRR,0.8323,0.1897,1000,4.39,<.0001,0.05,0.4601,1.2045
8685,RR,2.2986,0.4360,1000,5.27,<.0001,0.05,1.4430,3.1542
8686,logRR,0.7072,0.1619,1000,4.37,<.0001,0.05,0.3895,1.0248
8686,RR,2.0282,0.3283,1000,6.18,<.0001,0.05,1.3840,2.6724
8687,logRR,0.9716,0.1767,1000,5.50,<.0001,0.05,0.6250,1.3183
8687,RR,2.6422,0.4668,1000,5.66,<.0001,0.05,1.7263,3.5582
8688,logRR,0.5188,0.1391,1000,3.73,0.0002,0.05,0.2460,0.7917
8688,RR,1.6801,0.2336,1000,7.19,<.0001,0.05,1.2216,2.1386
8689,logRR,0.8191,0.1922,1000,4.26,<.0001,0.05,0.4419,1.1962
8689,RR,2.2684,0.4360,1000,5.20,<.0001,0.05,1.4128,3.1239
8690,logRR,0.8401,0.1631,1000,5.15,<.0001,0.05,0.5200,1.1602
8690,RR,2.3165,0.3779,1000,6.13,<.0001,0.05,1.5750,3.0581
8691,logRR,0.4330,0.1592,1000,2.72,0.0066,0.05,0.1207,0.7454
8691,RR,1.5419,0.2454,1000,6.28,<.0001,0.05,1.0603,2.0236
8692,logRR,0.3691,0.1513,1000,2.44,0.0149,0.05,0.07213,0.6660
8692,RR,1.4464,0.2189,1000,6.61,<.0001,0.05,1.0169,1.8759
8693,logRR,0.3400,0.1508,1000,2.26,0.0243,0.05,0.04414,0.6358
8693,RR,1.4049,0.2118,1000,6.63,<.0001,0.05,0.9893,1.8205
8694,logRR,0.8053,0.1680,1000,4.79,<.0001,0.05,0.4757,1.1349
8694,RR,2.2373,0.3758,1000,5.95,<.0001,0.05,1.4999,2.9748
8695,logRR,0.4425,0.1481,1000,2.99,0.0029,0.05,0.1518,0.7333
8695,RR,1.5566,0.2306,1000,6.75,<.0001,0.05,1.1041,2.0092
8696,logRR,0.4535,0.1739,1000,2.61,0.0093,0.05,0.1122,0.7947
8696,RR,1.5738,0.2737,1000,5.75,<.0001,0.05,1.0367,2.1108
8697,logRR,0.6120,,1000,,,0.05,,
8697,RR,1.8441,,1000,,,0.05,,
8698,logRR,0.6190,0.1790,1000,3.46,0.0006,0.05,0.2677,0.9703
8698,RR,1.8571,0.3325,1000,5.59,<.0001,0.05,1.2047,2.5095
8699,logRR,0.6141,0.1693,1000,3.63,0.0003,0.05,0.2820,0.9463
8699,RR,1.8480,0.3128,1000,5.91,<.0001,0.05,1.2342,2.4619
8700,logRR,0.9795,0.1737,1000,5.64,<.0001,0.05,0.6387,1.3203
8700,RR,2.6631,0.4625,1000,5.76,<.0001,0.05,1.7555,3.5706
8701,logRR,0.5210,0.1602,1000,3.25,0.0012,0.05,0.2066,0.8354
8701,RR,1.6837,0.2698,1000,6.24,<.0001,0.05,1.1543,2.2131
8702,logRR,0.7200,0.1727,1000,4.17,<.0001,0.05,0.3810,1.0589
8702,RR,2.0543,0.3548,1000,5.79,<.0001,0.05,1.3580,2.7507
8703,logRR,0.8134,0.1470,1000,5.53,<.0001,0.05,0.5250,1.1018
8703,RR,2.2555,0.3315,1000,6.80,<.0001,0.05,1.6051,2.9060
8704,logRR,0.6880,0.2080,1000,3.31,0.0010,0.05,0.2799,1.0962
8704,RR,1.9898,0.4139,1000,4.81,<.0001,0.05,1.1777,2.8020
8705,logRR,0.3965,0.1773,1000,2.24,0.0255,0.05,0.04858,0.7444
8705,RR,1.4866,0.2635,1000,5.64,<.0001,0.05,0.9694,2.0037
8706,logRR,0.4700,0.1735,1000,2.71,0.0068,0.05,0.1296,0.8104
8706,RR,1.6000,0.2775,1000,5.77,<.0001,0.05,1.0554,2.1446
8707,logRR,0.3592,0.1519,1000,2.37,0.0182,0.05,0.06119,0.6572
8707,RR,1.4322,0.2175,1000,6.58,<.0001,0.05,1.0054,1.8590
8708,logRR,0.7192,0.1732,1000,4.15,<.0001,0.05,0.3793,1.0590
8708,RR,2.0527,0.3555,1000,5.77,<.0001,0.05,1.3552,2.7502
8709,logRR,0.4822,0.1449,1000,3.33,0.0009,0.05,0.1978,0.7667
8709,RR,1.6197,0.2348,1000,6.90,<.0001,0.05,1.1590,2.0804
8710,logRR,0.5866,0.1576,1000,3.72,0.0002,0.05,0.2772,0.8959
8710,RR,1.7978,0.2834,1000,6.34,<.0001,0.05,1.2417,2.3539
8711,logRR,0.9047,0.1520,1000,5.95,<.0001,0.05,0.6064,1.2031
8711,RR,2.4713,0.3757,1000,6.58,<.0001,0.05,1.7341,3.2085
8712,logRR,0.4395,,1000,,,0.05,,
8712,RR,1.5520,,1000,,,0.05,,
8713,logRR,0.6097,0.1783,1000,3.42,0.0007,0.05,0.2599,0.9595
8713,RR,1.8398,0.3280,1000,5.61,<.0001,0.05,1.1962,2.4834
8714,logRR,0.6893,0.1948,1000,3.54,0.0004,0.05,0.3071,1.0714
8714,RR,1.9922,0.3880,1000,5.13,<.0001,0.05,1.2308,2.7536
8715,logRR,0.7189,0.1931,1000,3.72,0.0002,0.05,0.3400,1.0978
8715,RR,2.0522,0.3963,1000,5.18,<.0001,0.05,1.2746,2.8298
8716,logRR,0.8286,0.2019,1000,4.10,<.0001,0.05,0.4325,1.2248
8716,RR,2.2902,0.4623,1000,4.95,<.0001,0.05,1.3829,3.1975
8717,logRR,0.6719,0.1544,1000,4.35,<.0001,0.05,0.3689,0.9749
8717,RR,1.9580,0.3023,1000,6.48,<.0001,0.05,1.3647,2.5513
8718,logRR,0.6513,0.1586,1000,4.11,<.0001,0.05,0.3400,0.9626
8718,RR,1.9180,0.3043,1000,6.30,<.0001,0.05,1.3209,2.5150
8719,logRR,0.8604,0.1820,1000,4.73,<.0001,0.05,0.5033,1.2175
8719,RR,2.3641,0.4302,1000,5.50,<.0001,0.05,1.5199,3.2083
8720,logRR,0.6301,0.1628,1000,3.87,0.0001,0.05,0.3107,0.9495
8720,RR,1.8778,0.3056,1000,6.14,<.0001,0.05,1.2781,2.4775
8721,logRR,0.4911,0.1873,1000,2.62,0.0089,0.05,0.1236,0.8587
8721,RR,1.6342,0.3061,1000,5.34,<.0001,0.05,1.0336,2.2348
8722,logRR,0.7448,0.1545,1000,4.82,<.0001,0.05,0.4416,1.0479
8722,RR,2.1059,0.3254,1000,6.47,<.0001,0.05,1.4675,2.7444
8723,logRR,0.4287,0.1609,1000,2.66,0.0078,0.05,0.1130,0.7444
8723,RR,1.5353,0.2470,1000,6.22,<.0001,0.05,1.0506,2.0199
8724,logRR,0.3744,0.1591,1000,2.35,0.0188,0.05,0.06220,0.6865
8724,RR,1.4541,0.2313,1000,6.29,<.0001,0.05,1.0002,1.9080
8725,logRR,0.9678,0.1422,1000,6.81,<.0001,0.05,0.6889,1.2468
8725,RR,2.6322,0.3742,1000,7.03,<.0001,0.05,1.8979,3.3665
8726,logRR,0.4968,0.1644,1000,3.02,0.0026,0.05,0.1742,0.8194
8726,RR,1.6434,0.2702,1000,6.08,<.0001,0.05,1.1132,2.1737
8727,logRR,0.7364,0.1611,1000,4.57,<.0001,0.05,0.4203,1.0525
8727,RR,2.0884,0.3364,1000,6.21,<.0001,0.05,1.4283,2.7485
8728,logRR,0.8870,0.2008,1000,4.42,<.0001,0.05,0.4931,1.2810
8728,RR,2.4279,0.4874,1000,4.98,<.0001,0.05,1.4715,3.3844
8729,logRR,0.8234,0.1734,1000,4.75,<.0001,0.05,0.4830,1.1637
8729,RR,2.2781,0.3951,1000,5.77,<.0001,0.05,1.5028,3.0535
8731,logRR,0.6730,0.1745,1000,3.86,0.0001,0.05,0.3306,1.0154
8731,RR,1.9601,0.3420,1000,5.73,<.0001,0.05,1.2890,2.6312
8732,logRR,0.5301,0.1541,1000,3.44,0.0006,0.05,0.2278,0.8325
8732,RR,1.6992,0.2618,1000,6.49,<.0001,0.05,1.1855,2.2129
8733,logRR,0.7627,0.1828,1000,4.17,<.0001,0.05,0.4039,1.1215
8733,RR,2.1440,0.3920,1000,5.47,<.0001,0.05,1.3747,2.9132
8734,logRR,0.6518,0.1628,1000,4.00,<.0001,0.05,0.3324,0.9712
8734,RR,1.9189,0.3123,1000,6.14,<.0001,0.05,1.3060,2.5318
8735,logRR,1.0103,0.1424,1000,7.09,<.0001,0.05,0.7308,1.2897
8735,RR,2.7463,0.3911,1000,7.02,<.0001,0.05,1.9788,3.5138
8736,logRR,0.7683,,1000,,,0.05,,
8736,RR,2.1562,,1000,,,0.05,,
8737,logRR,0.7652,,1000,,,0.05,,
8737,RR,2.1495,,1000,,,0.05,,
8738,logRR,0.2164,0.1548,1000,1.40,0.1626,0.05,-0.08744,0.5201
8738,RR,1.2415,0.1922,1000,6.46,<.0001,0.05,0.8644,1.6187
8739,logRR,0.8937,0.1454,1000,6.15,<.0001,0.05,0.6084,1.1790
8739,RR,2.4442,0.3554,1000,6.88,<.0001,0.05,1.7468,3.1416
8740,logRR,0.7283,0.1603,1000,4.54,<.0001,0.05,0.4137,1.0428
8740,RR,2.0715,0.3321,1000,6.24,<.0001,0.05,1.4199,2.7232
8741,logRR,0.4307,0.1821,1000,2.37,0.0182,0.05,0.07338,0.7880
8741,RR,1.5383,0.2801,1000,5.49,<.0001,0.05,0.9887,2.0879
8742,logRR,0.6094,0.1512,1000,4.03,<.0001,0.05,0.3127,0.9061
8742,RR,1.8393,0.2781,1000,6.61,<.0001,0.05,1.2936,2.3851
8743,logRR,0.3196,0.1491,1000,2.14,0.0323,0.05,0.02705,0.6122
8743,RR,1.3766,0.2053,1000,6.71,<.0001,0.05,0.9738,1.7794
8744,logRR,0.4634,0.1497,1000,3.09,0.0020,0.05,0.1695,0.7572
8744,RR,1.5894,0.2380,1000,6.68,<.0001,0.05,1.1224,2.0565
8745,logRR,0.3778,0.1607,1000,2.35,0.0189,0.05,0.06240,0.6932
8745,RR,1.4591,0.2345,1000,6.22,<.0001,0.05,0.9989,1.9193
8746,logRR,0.5177,0.1642,1000,3.15,0.0017,0.05,0.1954,0.8399
8746,RR,1.6781,0.2756,1000,6.09,<.0001,0.05,1.1374,2.2188
8747,logRR,0.4946,0.1206,1000,4.10,<.0001,0.05,0.2580,0.7312
8747,RR,1.6399,0.1977,1000,8.29,<.0001,0.05,1.2519,2.0279
8748,logRR,0.8578,0.1930,1000,4.44,<.0001,0.05,0.4790,1.2365
8748,RR,2.3579,0.4551,1000,5.18,<.0001,0.05,1.4648,3.2510
8749,logRR,0.7430,0.1807,1000,4.11,<.0001,0.05,0.3885,1.0976
8749,RR,2.1023,0.3798,1000,5.53,<.0001,0.05,1.3570,2.8477
8750,logRR,0.5531,0.1589,1000,3.48,0.0005,0.05,0.2413,0.8650
8750,RR,1.7387,0.2763,1000,6.29,<.0001,0.05,1.1964,2.2810
8751,logRR,0.4485,0.1402,1000,3.20,0.0014,0.05,0.1734,0.7235
8751,RR,1.5659,0.2195,1000,7.14,<.0001,0.05,1.1352,1.9966
8752,logRR,0.6973,,1000,,,0.05,,
8752,RR,2.0083,,1000,,,0.05,,
8753,logRR,0.7494,0.1554,1000,4.82,<.0001,0.05,0.4444,1.0544
8753,RR,2.1158,0.3289,1000,6.43,<.0001,0.05,1.4705,2.7611
8754,logRR,0.5964,0.2019,1000,2.95,0.0032,0.05,0.2002,0.9926
8754,RR,1.8156,0.3666,1000,4.95,<.0001,0.05,1.0962,2.5349
8755,logRR,0.3562,0.1939,1000,1.84,0.0665,0.05,-0.02426,0.7366
8755,RR,1.4279,0.2768,1000,5.16,<.0001,0.05,0.8846,1.9711
8756,logRR,0.7613,0.1581,1000,4.82,<.0001,0.05,0.4512,1.0715
8756,RR,2.1411,0.3384,1000,6.33,<.0001,0.05,1.4770,2.8052
8757,logRR,0.9593,0.1462,1000,6.56,<.0001,0.05,0.6724,1.2463
8757,RR,2.6100,0.3817,1000,6.84,<.0001,0.05,1.8610,3.3590
8758,logRR,0.7583,0.1793,1000,4.23,<.0001,0.05,0.4065,1.1100
8758,RR,2.1346,0.3826,1000,5.58,<.0001,0.05,1.3837,2.8854
8759,logRR,0.8942,,1000,,,0.05,,
8759,RR,2.4453,,1000,,,0.05,,
8760,logRR,0.4654,,1000,,,0.05,,
8760,RR,1.5927,,1000,,,0.05,,
8761,logRR,0.8307,0.1817,1000,4.57,<.0001,0.05,0.4741,1.1873
8761,RR,2.2949,0.4170,1000,5.50,<.0001,0.05,1.4766,3.1132
8762,logRR,0.5727,0.2091,1000,2.74,0.0063,0.05,0.1623,0.9831
8762,RR,1.7730,0.3708,1000,4.78,<.0001,0.05,1.0454,2.5006
8763,logRR,0.7004,0.1683,1000,4.16,<.0001,0.05,0.3701,1.0307
8763,RR,2.0146,0.3391,1000,5.94,<.0001,0.05,1.3491,2.6801
8764,logRR,0.6381,0.1807,1000,3.53,0.0004,0.05,0.2836,0.9927
8764,RR,1.8929,0.3420,1000,5.53,<.0001,0.05,1.2218,2.5641
8765,logRR,0.5519,0.1609,1000,3.43,0.0006,0.05,0.2361,0.8677
8765,RR,1.7365,0.2795,1000,6.21,<.0001,0.05,1.1881,2.2849
8766,logRR,0.3831,,1000,,,0.05,,
8766,RR,1.4668,,1000,,,0.05,,
8767,logRR,0.5273,0.1325,1000,3.98,<.0001,0.05,0.2673,0.7874
8767,RR,1.6944,0.2245,1000,7.55,<.0001,0.05,1.2538,2.1350
8768,logRR,0.8030,0.1799,1000,4.46,<.0001,0.05,0.4500,1.1561
8768,RR,2.2323,0.4017,1000,5.56,<.0001,0.05,1.4441,3.0205
8769,logRR,0.7164,0.1809,1000,3.96,<.0001,0.05,0.3616,1.0713
8769,RR,2.0472,0.3702,1000,5.53,<.0001,0.05,1.3206,2.7737
8770,logRR,0.6078,0.1803,1000,3.37,0.0008,0.05,0.2540,0.9615
8770,RR,1.8363,0.3311,1000,5.55,<.0001,0.05,1.1867,2.4860
8771,logRR,0.7001,0.2128,1000,3.29,0.0010,0.05,0.2826,1.1176
8771,RR,2.0139,0.4285,1000,4.70,<.0001,0.05,1.1731,2.8546
8772,logRR,0.8027,0.1843,1000,4.36,<.0001,0.05,0.4411,1.1643
8772,RR,2.2316,0.4112,1000,5.43,<.0001,0.05,1.4246,3.0385
8773,logRR,0.5958,0.1939,1000,3.07,0.0022,0.05,0.2153,0.9762
8773,RR,1.8144,0.3518,1000,5.16,<.0001,0.05,1.1242,2.5047
8774,logRR,0.7313,0.1994,1000,3.67,0.0003,0.05,0.3400,1.1225
8774,RR,2.0777,0.4143,1000,5.02,<.0001,0.05,1.2648,2.8907
8775,logRR,0.6828,0.1718,1000,3.97,<.0001,0.05,0.3456,1.0200
8775,RR,1.9794,0.3401,1000,5.82,<.0001,0.05,1.3120,2.6468
8776,logRR,0.5758,0.1804,1000,3.19,0.0015,0.05,0.2218,0.9297
8776,RR,1.7785,0.3208,1000,5.54,<.0001,0.05,1.1490,2.4080
8777,logRR,0.2927,0.1593,1000,1.84,0.0663,0.05,-0.01979,0.6053
8777,RR,1.3401,0.2134,1000,6.28,<.0001,0.05,0.9213,1.7589
8778,logRR,0.5855,0.1840,1000,3.18,0.0015,0.05,0.2245,0.9465
8778,RR,1.7959,0.3304,1000,5.44,<.0001,0.05,1.1476,2.4442
8779,logRR,0.4751,0.1659,1000,2.86,0.0043,0.05,0.1497,0.8006
8779,RR,1.6082,0.2668,1000,6.03,<.0001,0.05,1.0848,2.1317
8780,logRR,0.6158,0.1748,1000,3.52,0.0004,0.05,0.2728,0.9589
8780,RR,1.8512,0.3236,1000,5.72,<.0001,0.05,1.2162,2.4862
8781,logRR,0.4464,0.1716,1000,2.60,0.0094,0.05,0.1097,0.7831
8781,RR,1.5627,0.2681,1000,5.83,<.0001,0.05,1.0366,2.0888
8782,logRR,0.8580,0.1254,1000,6.84,<.0001,0.05,0.6120,1.1040
8782,RR,2.3585,0.2956,1000,7.98,<.0001,0.05,1.7783,2.9386
8783,logRR,0.6910,0.1650,1000,4.19,<.0001,0.05,0.3672,1.0147
8783,RR,1.9957,0.3293,1000,6.06,<.0001,0.05,1.3495,2.6418
8784,logRR,0.3697,0.2060,1000,1.79,0.0730,0.05,-0.03451,0.7739
8784,RR,1.4473,0.2981,1000,4.85,<.0001,0.05,0.8623,2.0323
8785,logRR,0.6019,0.1465,1000,4.11,<.0001,0.05,0.3145,0.8893
8785,RR,1.8255,0.2674,1000,6.83,<.0001,0.05,1.3008,2.3502
8786,logRR,0.9635,0.2203,1000,4.37,<.0001,0.05,0.5312,1.3958
8786,RR,2.6209,0.5774,1000,4.54,<.0001,0.05,1.4879,3.7539
8787,logRR,0.4815,0.1871,1000,2.57,0.0102,0.05,0.1144,0.8487
8787,RR,1.6186,0.3029,1000,5.34,<.0001,0.05,1.0243,2.2129
8788,logRR,0.5177,0.1899,1000,2.73,0.0065,0.05,0.1450,0.8904
8788,RR,1.6782,0.3188,1000,5.26,<.0001,0.05,1.0527,2.3037
8789,logRR,0.8329,0.1658,1000,5.02,<.0001,0.05,0.5076,1.1582
8789,RR,2.3000,0.3813,1000,6.03,<.0001,0.05,1.5518,3.0481
8790,logRR,0.6025,0.1609,1000,3.75,0.0002,0.05,0.2869,0.9182
8790,RR,1.8268,0.2938,1000,6.22,<.0001,0.05,1.2502,2.4034
8791,logRR,0.7596,0.1729,1000,4.39,<.0001,0.05,0.4204,1.0988
8791,RR,2.1374,0.3695,1000,5.79,<.0001,0.05,1.4124,2.8625
8792,logRR,0.5569,0.1690,1000,3.29,0.0010,0.05,0.2252,0.8886
8792,RR,1.7453,0.2950,1000,5.92,<.0001,0.05,1.1664,2.3242
8793,logRR,0.8130,0.1796,1000,4.53,<.0001,0.05,0.4605,1.1654
8793,RR,2.2546,0.4050,1000,5.57,<.0001,0.05,1.4599,3.0493
8794,logRR,0.8539,0.2066,1000,4.13,<.0001,0.05,0.4485,1.2592
8794,RR,2.3487,0.4852,1000,4.84,<.0001,0.05,1.3966,3.3008
8795,logRR,0.9078,0.1943,1000,4.67,<.0001,0.05,0.5266,1.2891
8795,RR,2.4789,0.4816,1000,5.15,<.0001,0.05,1.5338,3.4240
8796,logRR,0.6891,0.1618,1000,4.26,<.0001,0.05,0.3716,1.0065
8796,RR,1.9918,0.3222,1000,6.18,<.0001,0.05,1.3595,2.6241
8797,logRR,0.7620,0.1706,1000,4.47,<.0001,0.05,0.4273,1.0967
8797,RR,2.1425,0.3655,1000,5.86,<.0001,0.05,1.4254,2.8597
8798,logRR,0.5573,0.1625,1000,3.43,0.0006,0.05,0.2385,0.8762
8798,RR,1.7460,0.2837,1000,6.15,<.0001,0.05,1.1893,2.3028
8799,logRR,0.8021,0.1639,1000,4.89,<.0001,0.05,0.4804,1.1239
8799,RR,2.2303,0.3657,1000,6.10,<.0001,0.05,1.5127,2.9478
8800,logRR,0.8223,0.1739,1000,4.73,<.0001,0.05,0.4811,1.1635
8800,RR,2.2758,0.3957,1000,5.75,<.0001,0.05,1.4993,3.0523
8801,logRR,0.7696,0.1521,1000,5.06,<.0001,0.05,0.4711,1.0680
8801,RR,2.1588,0.3283,1000,6.57,<.0001,0.05,1.5145,2.8032
8802,logRR,0.7804,0.1669,1000,4.67,<.0001,0.05,0.4528,1.1079
8802,RR,2.1822,0.3643,1000,5.99,<.0001,0.05,1.4674,2.8971
