metaanalysisid,Label,Estimate,StandardError,DF,tValue,Probt,Alpha,Lower,Upper
27856,RR,1.6866,0.3306,1000,5.10,<.0001,0.05,1.0378,2.3355
27858,logRR,0.7213,0.2622,1000,2.75,0.0060,0.05,0.2068,1.2358
27858,RR,2.0572,0.5394,1000,3.81,0.0001,0.05,0.9988,3.1156
27860,logRR,0.1584,,1000,,,0.05,,
27860,RR,1.1716,,1000,,,0.05,,
27861,logRR,0.2525,,1000,,,0.05,,
27861,RR,1.2873,,1000,,,0.05,,
27876,logRR,0.008207,0.1936,1000,0.04,0.9662,0.05,-0.3718,0.3882
27876,RR,1.0082,0.1952,1000,5.16,<.0001,0.05,0.6251,1.3914
27878,logRR,0.6095,0.7642,1000,0.80,0.4253,0.05,-0.8902,2.1091
27878,RR,1.8395,1.4057,1000,1.31,0.1910,0.05,-0.9191,4.5980
27880,logRR,0.3266,0.1704,1000,1.92,0.0556,0.05,-0.00789,0.6610
27880,RR,1.3862,0.2363,1000,5.87,<.0001,0.05,0.9226,1.8499
27881,logRR,0.3753,0.1859,1000,2.02,0.0438,0.05,0.01047,0.7401
27881,RR,1.4554,0.2706,1000,5.38,<.0001,0.05,0.9244,1.9864
27882,logRR,0.5179,0.2217,1000,2.34,0.0197,0.05,0.08292,0.9530
27882,RR,1.6786,0.3721,1000,4.51,<.0001,0.05,0.9483,2.4088
27886,logRR,0.01225,0.1907,1000,0.06,0.9488,0.05,-0.3620,0.3865
27886,RR,1.0123,0.1931,1000,5.24,<.0001,0.05,0.6334,1.3912
27900,logRR,0.4357,0.1590,1000,2.74,0.0063,0.05,0.1236,0.7478
27900,RR,1.5461,0.2459,1000,6.29,<.0001,0.05,1.0636,2.0285
27901,logRR,0.4114,0.1605,1000,2.56,0.0105,0.05,0.09643,0.7264
27901,RR,1.5090,0.2422,1000,6.23,<.0001,0.05,1.0337,1.9843
27923,logRR,1.9806,0.6422,1000,3.08,0.0021,0.05,0.7203,3.2409
27923,RR,7.2474,4.6546,1000,1.56,0.1198,0.05,-1.8865,16.3812
27924,logRR,1.0298,,1000,,,0.05,,
27924,RR,2.8005,,1000,,,0.05,,
27927,logRR,1.5790,0.2593,1000,6.09,<.0001,0.05,1.0700,2.0879
27927,RR,4.8499,1.2578,1000,3.86,0.0001,0.05,2.3816,7.3182
27929,logRR,0.8421,,1000,,,0.05,,
27929,RR,2.3213,,1000,,,0.05,,
28099,logRR,0.3182,0.1887,1000,1.69,0.0921,0.05,-0.05219,0.6885
28099,RR,1.3746,0.2594,1000,5.30,<.0001,0.05,0.8655,1.8837
28101,logRR,0.1067,0.2541,1000,0.42,0.6746,0.05,-0.3919,0.6053
28101,RR,1.1126,0.2827,1000,3.94,<.0001,0.05,0.5578,1.6674
28108,logRR,0.7989,0.4030,1000,1.98,0.0477,0.05,0.008142,1.5897
28108,RR,2.2232,0.8959,1000,2.48,0.0132,0.05,0.4651,3.9813
28141,logRR,0.4297,0.6121,1000,0.70,0.4828,0.05,-0.7714,1.6309
28141,RR,1.5369,0.9407,1000,1.63,0.1026,0.05,-0.3091,3.3828
28143,logRR,0.2707,0.4345,1000,0.62,0.5335,0.05,-0.5821,1.1234
28143,RR,1.3108,0.5696,1000,2.30,0.0216,0.05,0.1930,2.4286
28144,logRR,0.6522,0.4499,1000,1.45,0.1475,0.05,-0.2306,1.5349
28144,RR,1.9197,0.8636,1000,2.22,0.0264,0.05,0.2251,3.6143
28146,logRR,0.1115,0.3180,1000,0.35,0.7259,0.05,-0.5125,0.7356
28146,RR,1.1180,0.3555,1000,3.14,0.0017,0.05,0.4203,1.8156
28153,logRR,0.2920,0.5000,1000,0.58,0.5593,0.05,-0.6892,1.2733
28153,RR,1.3391,0.6696,1000,2.00,0.0458,0.05,0.02512,2.6532
28159,logRR,0.9153,0.4175,1000,2.19,0.0286,0.05,0.09595,1.7346
28159,RR,2.4975,1.0428,1000,2.40,0.0168,0.05,0.4512,4.5437
28333,logRR,0.4521,0.1659,1000,2.73,0.0065,0.05,0.1266,0.7777
28333,RR,1.5716,0.2607,1000,6.03,<.0001,0.05,1.0600,2.0833
28339,logRR,0.4618,0.1732,1000,2.67,0.0078,0.05,0.1219,0.8017
28339,RR,1.5869,0.2749,1000,5.77,<.0001,0.05,1.0476,2.1263
28343,logRR,0.6075,0.2348,1000,2.59,0.0098,0.05,0.1467,1.0683
28343,RR,1.8359,0.4311,1000,4.26,<.0001,0.05,0.9899,2.6819
28374,logRR,0.8177,0.2771,1000,2.95,0.0032,0.05,0.2739,1.3615
28374,RR,2.2653,0.6277,1000,3.61,0.0003,0.05,1.0335,3.4971
28476,logRR,0.007241,0.3365,1000,0.02,0.9828,0.05,-0.6532,0.6676
28476,RR,1.0073,0.3390,1000,2.97,0.0030,0.05,0.3421,1.6725
28568,logRR,-0.2075,0.3831,1000,-0.54,0.5883,0.05,-0.9593,0.5443
28568,RR,0.8126,0.3113,1000,2.61,0.0092,0.05,0.2017,1.4236
28639,logRR,0.1492,0.02634,1000,5.66,<.0001,0.05,0.09748,0.2008
28639,RR,1.1609,0.03057,1000,37.97,<.0001,0.05,1.1009,1.2209
28643,logRR,-0.1827,0.1395,1000,-1.31,0.1906,0.05,-0.4563,0.09102
28643,RR,0.8331,0.1162,1000,7.17,<.0001,0.05,0.6051,1.0610
28688,logRR,0.1492,0.02634,1000,5.66,<.0001,0.05,0.09748,0.2008
28688,RR,1.1609,0.03057,1000,37.97,<.0001,0.05,1.1009,1.2209
28692,logRR,-0.1827,0.1395,1000,-1.31,0.1906,0.05,-0.4563,0.09102
28692,RR,0.8331,0.1162,1000,7.17,<.0001,0.05,0.6051,1.0610
29048,logRR,0.09225,0.1671,1000,0.55,0.5810,0.05,-0.2357,0.4202
29048,RR,1.0966,0.1833,1000,5.98,<.0001,0.05,0.7370,1.4563
29050,logRR,0.09225,0.1671,1000,0.55,0.5810,0.05,-0.2357,0.4202
29050,RR,1.0966,0.1833,1000,5.98,<.0001,0.05,0.7370,1.4563
29149,logRR,-0.2854,0.1941,1000,-1.47,0.1419,0.05,-0.6663,0.09563
29149,RR,0.7517,0.1460,1000,5.15,<.0001,0.05,0.4653,1.0382
29159,logRR,0.2801,,1000,,,0.05,,
29159,RR,1.3233,,1000,,,0.05,,
29177,logRR,-0.1000,0.1149,1000,-0.87,0.3844,0.05,-0.3255,0.1255
29177,RR,0.9048,0.1040,1000,8.70,<.0001,0.05,0.7008,1.1089
29178,logRR,-0.1606,0.09521,1000,-1.69,0.0920,0.05,-0.3474,0.02625
29178,RR,0.8516,0.08109,1000,10.50,<.0001,0.05,0.6925,1.0108
29179,logRR,-0.1385,0.1379,1000,-1.00,0.3156,0.05,-0.4091,0.1322
29179,RR,0.8707,0.1201,1000,7.25,<.0001,0.05,0.6350,1.1063
29189,logRR,0.3985,1.1447,1000,0.35,0.7278,0.05,-1.8479,2.6449
29189,RR,1.4896,1.7052,1000,0.87,0.3826,0.05,-1.8566,4.8359
29190,logRR,0.4055,0.09949,1000,4.08,<.0001,0.05,0.2102,0.6007
29190,RR,1.5000,0.1492,1000,10.05,<.0001,0.05,1.2072,1.7929
29223,logRR,0.1212,0.1700,1000,0.71,0.4759,0.05,-0.2123,0.4547
29223,RR,1.1288,0.1919,1000,5.88,<.0001,0.05,0.7524,1.5053
29229,logRR,0.1268,,1000,,,0.05,,
29229,RR,1.1352,,1000,,,0.05,,
29457,logRR,0.08638,0.09399,1000,0.92,0.3583,0.05,-0.09807,0.2708
29457,RR,1.0902,0.1025,1000,10.64,<.0001,0.05,0.8891,1.2913
29459,logRR,0.1602,0.1250,1000,1.28,0.2004,0.05,-0.08516,0.4055
29459,RR,1.1737,0.1467,1000,8.00,<.0001,0.05,0.8858,1.4617
29465,logRR,0.05140,,1000,,,0.05,,
29465,RR,1.0527,,1000,,,0.05,,
29467,logRR,0.04404,0.1342,1000,0.33,0.7428,0.05,-0.2192,0.3073
29467,RR,1.0450,0.1402,1000,7.45,<.0001,0.05,0.7699,1.3202
29469,logRR,0.08638,0.09399,1000,0.92,0.3583,0.05,-0.09807,0.2708
29469,RR,1.0902,0.1025,1000,10.64,<.0001,0.05,0.8891,1.2913
29470,logRR,0.08638,0.09399,1000,0.92,0.3583,0.05,-0.09807,0.2708
29470,RR,1.0902,0.1025,1000,10.64,<.0001,0.05,0.8891,1.2913
29471,logRR,0.08638,0.09399,1000,0.92,0.3583,0.05,-0.09807,0.2708
29471,RR,1.0902,0.1025,1000,10.64,<.0001,0.05,0.8891,1.2913
29472,logRR,0.08638,0.09399,1000,0.92,0.3583,0.05,-0.09807,0.2708
29472,RR,1.0902,0.1025,1000,10.64,<.0001,0.05,0.8891,1.2913
29473,logRR,0.07028,,1000,,,0.05,,
29473,RR,1.0728,,1000,,,0.05,,
29474,logRR,0.08440,0.2179,1000,0.39,0.6986,0.05,-0.3432,0.5120
29474,RR,1.0881,0.2371,1000,4.59,<.0001,0.05,0.6228,1.5533
29475,logRR,0.1093,0.09640,1000,1.13,0.2570,0.05,-0.07984,0.2985
29475,RR,1.1155,0.1075,1000,10.37,<.0001,0.05,0.9045,1.3266
29793,logRR,0.1943,,1000,,,0.05,,
29793,RR,1.2144,,1000,,,0.05,,
30081,logRR,0.5627,0.2538,1000,2.22,0.0269,0.05,0.06459,1.0608
30081,RR,1.7554,0.4455,1000,3.94,<.0001,0.05,0.8810,2.6297
30093,logRR,0.7266,0.3812,1000,1.91,0.0569,0.05,-0.02137,1.4745
30093,RR,2.0680,0.7882,1000,2.62,0.0088,0.05,0.5212,3.6147
30200,logRR,-0.2165,,1000,,,0.05,,
30200,RR,0.8053,,1000,,,0.05,,
30229,logRR,-0.1138,0.2838,1000,-0.40,0.6886,0.05,-0.6707,0.4432
30229,RR,0.8924,0.2533,1000,3.52,0.0004,0.05,0.3954,1.3895
30232,logRR,-0.9906,0.3820,1000,-2.59,0.0096,0.05,-1.7402,-0.2410
30232,RR,0.3713,0.1418,1000,2.62,0.0090,0.05,0.09298,0.6497
30245,logRR,0.3080,0.2544,1000,1.21,0.2262,0.05,-0.1912,0.8072
30245,RR,1.3608,0.3462,1000,3.93,<.0001,0.05,0.6815,2.0401
30248,logRR,0.4560,0.4143,1000,1.10,0.2713,0.05,-0.3570,1.2690
30248,RR,1.5777,0.6537,1000,2.41,0.0160,0.05,0.2950,2.8605
30308,logRR,-0.3794,0.7371,1000,-0.51,0.6069,0.05,-1.8258,1.0670
30308,RR,0.6843,0.5044,1000,1.36,0.1752,0.05,-0.3054,1.6740
30317,logRR,-0.9102,0.7158,1000,-1.27,0.2038,0.05,-2.3149,0.4945
30317,RR,0.4024,0.2881,1000,1.40,0.1627,0.05,-0.1629,0.9678
30319,logRR,-1.1179,0.6488,1000,-1.72,0.0852,0.05,-2.3911,0.1553
30319,RR,0.3270,0.2121,1000,1.54,0.1236,0.05,-0.08933,0.7433
30322,logRR,-0.7113,0.4417,1000,-1.61,0.1076,0.05,-1.5781,0.1555
30322,RR,0.4910,0.2169,1000,2.26,0.0238,0.05,0.06540,0.9166
30326,logRR,-0.3328,,1000,,,0.05,,
30326,RR,0.7169,,1000,,,0.05,,
30417,logRR,-0.5427,0.3384,1000,-1.60,0.1091,0.05,-1.2066,0.1213
30417,RR,0.5812,0.1967,1000,2.96,0.0032,0.05,0.1953,0.9671
30422,logRR,0.1392,0.1206,1000,1.15,0.2487,0.05,-0.09749,0.3759
30422,RR,1.1494,0.1386,1000,8.29,<.0001,0.05,0.8773,1.4214
30428,logRR,0.2613,,1000,,,0.05,,
30428,RR,1.2986,,1000,,,0.05,,
30429,logRR,0.3810,0.1407,1000,2.71,0.0069,0.05,0.1048,0.6572
30429,RR,1.4638,0.2060,1000,7.11,<.0001,0.05,1.0595,1.8680
30434,logRR,0.1936,,1000,,,0.05,,
30434,RR,1.2136,,1000,,,0.05,,
30442,logRR,0.01157,0.2285,1000,0.05,0.9596,0.05,-0.4368,0.4599
30442,RR,1.0116,0.2311,1000,4.38,<.0001,0.05,0.5581,1.4652
30453,logRR,0.1048,0.08568,1000,1.22,0.2216,0.05,-0.06335,0.2729
30453,RR,1.1105,0.09515,1000,11.67,<.0001,0.05,0.9238,1.2972
30581,logRR,-0.03055,0.1757,1000,-0.17,0.8620,0.05,-0.3753,0.3142
30581,RR,0.9699,0.1704,1000,5.69,<.0001,0.05,0.6356,1.3043
30583,logRR,-0.2406,0.2585,1000,-0.93,0.3523,0.05,-0.7479,0.2667
30583,RR,0.7862,0.2032,1000,3.87,0.0001,0.05,0.3873,1.1850
30586,logRR,-0.2015,0.2209,1000,-0.91,0.3618,0.05,-0.6349,0.2319
30586,RR,0.8175,0.1806,1000,4.53,<.0001,0.05,0.4632,1.1718
30589,logRR,-0.09792,0.2418,1000,-0.41,0.6855,0.05,-0.5723,0.3765
30589,RR,0.9067,0.2192,1000,4.14,<.0001,0.05,0.4766,1.3369
30590,logRR,-0.1884,0.2503,1000,-0.75,0.4518,0.05,-0.6796,0.3028
30590,RR,0.8283,0.2073,1000,4.00,<.0001,0.05,0.4214,1.2351
30592,logRR,-0.1746,,1000,,,0.05,,
30592,RR,0.8398,,1000,,,0.05,,
30593,logRR,0.08006,0.2504,1000,0.32,0.7493,0.05,-0.4114,0.5715
30593,RR,1.0834,0.2713,1000,3.99,<.0001,0.05,0.5510,1.6157
30595,logRR,-0.2244,0.3320,1000,-0.68,0.4994,0.05,-0.8759,0.4272
30595,RR,0.7990,0.2653,1000,3.01,0.0027,0.05,0.2784,1.3196
30631,logRR,-0.5475,0.7551,1000,-0.73,0.4686,0.05,-2.0293,0.9343
30631,RR,0.5784,0.4368,1000,1.32,0.1857,0.05,-0.2787,1.4355
30642,logRR,0.1060,,1000,,,0.05,,
30642,RR,1.1118,,1000,,,0.05,,
30644,logRR,1.6640,1.9299,1000,0.86,0.3888,0.05,-2.1231,5.4512
30644,RR,5.2805,10.1909,1000,0.52,0.6045,0.05,-14.7176,25.2786
30793,logRR,-0.2240,0.09305,1000,-2.41,0.0163,0.05,-0.4066,-0.04137
30793,RR,0.7993,0.07438,1000,10.75,<.0001,0.05,0.6534,0.9453
30794,logRR,0.04540,,1000,,,0.05,,
30794,RR,1.0464,,1000,,,0.05,,
30798,logRR,0.2947,0.1288,1000,2.29,0.0223,0.05,0.04197,0.5474
30798,RR,1.3427,0.1729,1000,7.77,<.0001,0.05,1.0034,1.6820
30800,logRR,0.5965,0.2195,1000,2.72,0.0067,0.05,0.1658,1.0271
30800,RR,1.8157,0.3985,1000,4.56,<.0001,0.05,1.0338,2.5976
30803,logRR,0.9668,0.2383,1000,4.06,<.0001,0.05,0.4991,1.4345
30803,RR,2.6296,0.6267,1000,4.20,<.0001,0.05,1.3997,3.8594
30845,logRR,-0.6664,0.1867,1000,-3.57,0.0004,0.05,-1.0328,-0.2999
30845,RR,0.5136,0.09590,1000,5.36,<.0001,0.05,0.3254,0.7018
30848,logRR,-0.3349,0.03435,1000,-9.75,<.0001,0.05,-0.4023,-0.2675
30848,RR,0.7154,0.02457,1000,29.11,<.0001,0.05,0.6672,0.7636
30889,logRR,-0.5346,0.2554,1000,-2.09,0.0366,0.05,-1.0357,-0.03346
30889,RR,0.5859,0.1496,1000,3.92,<.0001,0.05,0.2923,0.8795
30893,logRR,-0.4205,0.1208,1000,-3.48,0.0005,0.05,-0.6575,-0.1835
30893,RR,0.6567,0.07930,1000,8.28,<.0001,0.05,0.5011,0.8123
30916,logRR,-0.4085,0.05434,1000,-7.52,<.0001,0.05,-0.5151,-0.3018
30916,RR,0.6647,0.03612,1000,18.40,<.0001,0.05,0.5938,0.7356
31166,logRR,-0.1131,,1000,,,0.05,,
31166,RR,0.8931,,1000,,,0.05,,
31170,logRR,-0.07220,,1000,,,0.05,,
31170,RR,0.9303,,1000,,,0.05,,
31175,logRR,-0.3265,0.2246,1000,-1.45,0.1464,0.05,-0.7672,0.1143
31175,RR,0.7215,0.1620,1000,4.45,<.0001,0.05,0.4035,1.0394
31180,logRR,0.01803,0.1007,1000,0.18,0.8580,0.05,-0.1796,0.2157
31180,RR,1.0182,0.1026,1000,9.93,<.0001,0.05,0.8169,1.2195
31183,logRR,-0.1139,0.1101,1000,-1.03,0.3013,0.05,-0.3300,0.1022
31183,RR,0.8923,0.09827,1000,9.08,<.0001,0.05,0.6995,1.0852
31187,logRR,-0.4474,0.2862,1000,-1.56,0.1184,0.05,-1.0091,0.1143
31187,RR,0.6393,0.1830,1000,3.49,0.0005,0.05,0.2802,0.9984
31188,logRR,-0.2169,,1000,,,0.05,,
31188,RR,0.8050,,1000,,,0.05,,
31192,logRR,-0.2048,,1000,,,0.05,,
31192,RR,0.8148,,1000,,,0.05,,
31194,logRR,-0.2524,0.1754,1000,-1.44,0.1505,0.05,-0.5967,0.09186
31194,RR,0.7769,0.1363,1000,5.70,<.0001,0.05,0.5094,1.0444
31202,logRR,-0.09697,0.1498,1000,-0.65,0.5177,0.05,-0.3910,0.1971
31202,RR,0.9076,0.1360,1000,6.67,<.0001,0.05,0.6407,1.1745
31204,logRR,-0.1855,,1000,,,0.05,,
31204,RR,0.8307,,1000,,,0.05,,
31209,logRR,-0.05586,0.1079,1000,-0.52,0.6047,0.05,-0.2675,0.1558
31209,RR,0.9457,0.1020,1000,9.27,<.0001,0.05,0.7455,1.1458
31210,logRR,-0.1654,,1000,,,0.05,,
31210,RR,0.8475,,1000,,,0.05,,
31211,logRR,-0.04607,0.1013,1000,-0.45,0.6494,0.05,-0.2449,0.1527
31211,RR,0.9550,0.09676,1000,9.87,<.0001,0.05,0.7651,1.1448
31212,logRR,-0.2045,0.1318,1000,-1.55,0.1212,0.05,-0.4632,0.05422
31212,RR,0.8151,0.1075,1000,7.59,<.0001,0.05,0.6042,1.0259
31213,logRR,-0.06960,0.1042,1000,-0.67,0.5045,0.05,-0.2742,0.1350
31213,RR,0.9328,0.09723,1000,9.59,<.0001,0.05,0.7420,1.1236
31214,logRR,-0.1896,0.1299,1000,-1.46,0.1449,0.05,-0.4445,0.06538
31214,RR,0.8273,0.1075,1000,7.70,<.0001,0.05,0.6164,1.0382
31215,logRR,-0.2894,0.2640,1000,-1.10,0.2733,0.05,-0.8074,0.2287
31215,RR,0.7487,0.1977,1000,3.79,0.0002,0.05,0.3609,1.1366
31217,logRR,-0.1727,0.1775,1000,-0.97,0.3308,0.05,-0.5210,0.1756
31217,RR,0.8414,0.1493,1000,5.63,<.0001,0.05,0.5484,1.1344
31223,logRR,-0.08063,,1000,,,0.05,,
31223,RR,0.9225,,1000,,,0.05,,
31225,logRR,-0.1011,0.1945,1000,-0.52,0.6034,0.05,-0.4827,0.2806
31225,RR,0.9039,0.1758,1000,5.14,<.0001,0.05,0.5590,1.2488
31226,logRR,-0.2086,,1000,,,0.05,,
31226,RR,0.8117,,1000,,,0.05,,
31759,logRR,-0.3039,0.2895,1000,-1.05,0.2941,0.05,-0.8721,0.2642
31759,RR,0.7379,0.2136,1000,3.45,0.0006,0.05,0.3187,1.1572
31858,logRR,0.2511,0.1301,1000,1.93,0.0539,0.05,-0.00418,0.5063
31858,RR,1.2854,0.1672,1000,7.69,<.0001,0.05,0.9573,1.6135
31860,logRR,0.3063,0.2662,1000,1.15,0.2502,0.05,-0.2161,0.8287
31860,RR,1.3583,0.3616,1000,3.76,0.0002,0.05,0.6488,2.0679
31865,logRR,0.1032,,1000,,,0.05,,
31865,RR,1.1088,,1000,,,0.05,,
31869,logRR,0.1773,0.1360,1000,1.30,0.1927,0.05,-0.08959,0.4442
31869,RR,1.1940,0.1624,1000,7.35,<.0001,0.05,0.8753,1.5127
31872,logRR,0.06412,,1000,,,0.05,,
31872,RR,1.0662,,1000,,,0.05,,
31874,logRR,-0.09601,0.08664,1000,-1.11,0.2681,0.05,-0.2660,0.07401
31874,RR,0.9085,0.07871,1000,11.54,<.0001,0.05,0.7540,1.0629
31882,logRR,0.09470,,1000,,,0.05,,
31882,RR,1.0993,,1000,,,0.05,,
31885,logRR,0.2828,0.1199,1000,2.36,0.0185,0.05,0.04763,0.5181
31885,RR,1.3269,0.1590,1000,8.34,<.0001,0.05,1.0148,1.6390
31889,logRR,0.1235,0.09268,1000,1.33,0.1832,0.05,-0.05842,0.3053
31889,RR,1.1314,0.1049,1000,10.79,<.0001,0.05,0.9256,1.3372
31890,logRR,0.08625,0.2429,1000,0.36,0.7226,0.05,-0.3905,0.5630
31890,RR,1.0901,0.2648,1000,4.12,<.0001,0.05,0.5704,1.6097
31891,logRR,0.2621,0.1023,1000,2.56,0.0106,0.05,0.06134,0.4629
31891,RR,1.2997,0.1330,1000,9.77,<.0001,0.05,1.0387,1.5606
31896,logRR,0.2649,0.09299,1000,2.85,0.0045,0.05,0.08246,0.4474
31896,RR,1.3033,0.1212,1000,10.75,<.0001,0.05,1.0655,1.5412
31897,logRR,0.2349,0.1650,1000,1.42,0.1549,0.05,-0.08894,0.5588
31897,RR,1.2648,0.2087,1000,6.06,<.0001,0.05,0.8552,1.6744
31898,logRR,0.1600,0.08671,1000,1.84,0.0654,0.05,-0.01019,0.3301
31898,RR,1.1735,0.1017,1000,11.53,<.0001,0.05,0.9738,1.3731
31900,logRR,0.1487,0.04914,1000,3.03,0.0025,0.05,0.05225,0.2451
31900,RR,1.1603,0.05702,1000,20.35,<.0001,0.05,1.0484,1.2722
31902,logRR,0.07851,0.08925,1000,0.88,0.3792,0.05,-0.09663,0.2537
31902,RR,1.0817,0.09654,1000,11.20,<.0001,0.05,0.8922,1.2711
31906,logRR,0.1308,,1000,,,0.05,,
31906,RR,1.1398,,1000,,,0.05,,
31908,logRR,0.1468,0.1329,1000,1.10,0.2695,0.05,-0.1139,0.4075
31908,RR,1.1581,0.1539,1000,7.53,<.0001,0.05,0.8562,1.4601
31914,logRR,0.09287,0.04168,1000,2.23,0.0261,0.05,0.01109,0.1747
31914,RR,1.0973,0.04573,1000,24.00,<.0001,0.05,1.0076,1.1871
31917,logRR,0.2098,0.1238,1000,1.69,0.0905,0.05,-0.03315,0.4527
31917,RR,1.2334,0.1527,1000,8.08,<.0001,0.05,0.9338,1.5330
31919,logRR,0.03288,0.09724,1000,0.34,0.7354,0.05,-0.1579,0.2237
31919,RR,1.0334,0.1005,1000,10.28,<.0001,0.05,0.8362,1.2306
31926,logRR,0.1440,0.07942,1000,1.81,0.0701,0.05,-0.01184,0.2998
31926,RR,1.1549,0.09172,1000,12.59,<.0001,0.05,0.9749,1.3349
31927,logRR,0.2370,,1000,,,0.05,,
31927,RR,1.2674,,1000,,,0.05,,
31934,logRR,0.1394,0.05927,1000,2.35,0.0189,0.05,0.02305,0.2557
31934,RR,1.1495,0.06813,1000,16.87,<.0001,0.05,1.0158,1.2832
31938,logRR,0.05353,,1000,,,0.05,,
31938,RR,1.0550,,1000,,,0.05,,
31944,logRR,0.1283,0.07769,1000,1.65,0.0988,0.05,-0.02411,0.2808
31944,RR,1.1369,0.08833,1000,12.87,<.0001,0.05,0.9636,1.3103
31945,logRR,0.2277,0.2904,1000,0.78,0.4331,0.05,-0.3422,0.7976
31945,RR,1.2557,0.3647,1000,3.44,0.0006,0.05,0.5401,1.9714
31946,logRR,0.004691,,1000,,,0.05,,
31946,RR,1.0047,,1000,,,0.05,,
31955,logRR,-0.1529,,1000,,,0.05,,
31955,RR,0.8583,,1000,,,0.05,,
31957,logRR,0.3230,0.1544,1000,2.09,0.0367,0.05,0.02005,0.6259
31957,RR,1.3812,0.2132,1000,6.48,<.0001,0.05,0.9628,1.7996
31961,logRR,0.4112,0.4453,1000,0.92,0.3560,0.05,-0.4627,1.2851
31961,RR,1.5087,0.6719,1000,2.25,0.0250,0.05,0.1902,2.8271
31972,logRR,0.08025,0.08554,1000,0.94,0.3484,0.05,-0.08761,0.2481
31972,RR,1.0836,0.09269,1000,11.69,<.0001,0.05,0.9017,1.2655
31973,logRR,0.4187,0.2918,1000,1.43,0.1516,0.05,-0.1539,0.9912
31973,RR,1.5200,0.4435,1000,3.43,0.0006,0.05,0.6497,2.3902
31975,logRR,0.4126,0.7606,1000,0.54,0.5876,0.05,-1.0800,1.9052
31975,RR,1.5107,1.1491,1000,1.31,0.1889,0.05,-0.7442,3.7657
31979,logRR,0.1040,,1000,,,0.05,,
31979,RR,1.1095,,1000,,,0.05,,
31980,logRR,0.1539,0.1004,1000,1.53,0.1255,0.05,-0.04306,0.3509
31980,RR,1.1664,0.1171,1000,9.96,<.0001,0.05,0.9366,1.3962
31981,logRR,0.1539,0.1004,1000,1.53,0.1256,0.05,-0.04314,0.3510
31981,RR,1.1664,0.1172,1000,9.96,<.0001,0.05,0.9365,1.3963
31982,logRR,0.02201,,1000,,,0.05,,
31982,RR,1.0223,,1000,,,0.05,,
31983,logRR,0.1411,0.07584,1000,1.86,0.0631,0.05,-0.00770,0.2900
31983,RR,1.1516,0.08734,1000,13.19,<.0001,0.05,0.9802,1.3230
31985,logRR,-0.1150,,1000,,,0.05,,
31985,RR,0.8914,,1000,,,0.05,,
32001,logRR,0.1905,0.1051,1000,1.81,0.0702,0.05,-0.01576,0.3968
32001,RR,1.2099,0.1272,1000,9.51,<.0001,0.05,0.9603,1.4594
32309,logRR,1.4324,0.5392,1000,2.66,0.0080,0.05,0.3742,2.4905
32309,RR,4.1885,2.2585,1000,1.85,0.0640,0.05,-0.2434,8.6205
32310,logRR,0.4442,0.3189,1000,1.39,0.1639,0.05,-0.1816,1.0700
32310,RR,1.5593,0.4972,1000,3.14,0.0018,0.05,0.5835,2.5350
32313,logRR,0.7863,0.2405,1000,3.27,0.0011,0.05,0.3145,1.2582
32313,RR,2.1954,0.5279,1000,4.16,<.0001,0.05,1.1594,3.2313
32315,logRR,0.3493,0.2566,1000,1.36,0.1738,0.05,-0.1543,0.8528
32315,RR,1.4180,0.3639,1000,3.90,0.0001,0.05,0.7039,2.1321
32317,logRR,0.2943,0.5587,1000,0.53,0.5985,0.05,-0.8021,1.3907
32317,RR,1.3422,0.7499,1000,1.79,0.0738,0.05,-0.1294,2.8137
32319,logRR,-0.05716,0.1822,1000,-0.31,0.7538,0.05,-0.4148,0.3005
32319,RR,0.9444,0.1721,1000,5.49,<.0001,0.05,0.6067,1.2822
32360,logRR,-0.2342,0.05493,1000,-4.26,<.0001,0.05,-0.3420,-0.1264
32360,RR,0.7912,0.04346,1000,18.20,<.0001,0.05,0.7059,0.8765
32365,logRR,-0.2483,0.1125,1000,-2.21,0.0275,0.05,-0.4691,-0.02758
32365,RR,0.7801,0.08776,1000,8.89,<.0001,0.05,0.6079,0.9523
32407,logRR,-0.6464,0.5549,1000,-1.16,0.2444,0.05,-1.7353,0.4425
32407,RR,0.5239,0.2907,1000,1.80,0.0718,0.05,-0.04658,1.0945
32413,logRR,-1.4694,0.6814,1000,-2.16,0.0313,0.05,-2.8064,-0.1323
32413,RR,0.2301,0.1568,1000,1.47,0.1425,0.05,-0.07755,0.5377
32422,logRR,-0.1169,0.6219,1000,-0.19,0.8509,0.05,-1.3373,1.1034
32422,RR,0.8896,0.5533,1000,1.61,0.1081,0.05,-0.1960,1.9753
32438,logRR,-0.6402,0.5656,1000,-1.13,0.2580,0.05,-1.7502,0.4698
32438,RR,0.5272,0.2982,1000,1.77,0.0774,0.05,-0.05797,1.1123
32534,logRR,-0.7652,,1000,,,0.05,,
32534,RR,0.4653,,1000,,,0.05,,
33313,logRR,0.2332,0.3972,1000,0.59,0.5573,0.05,-0.5463,1.0127
33313,RR,1.2626,0.5016,1000,2.52,0.0120,0.05,0.2784,2.2469
33430,logRR,0.2080,0.1178,1000,1.77,0.0778,0.05,-0.02323,0.4392
33430,RR,1.2312,0.1451,1000,8.49,<.0001,0.05,0.9465,1.5158
33566,logRR,0.1702,,1000,,,0.05,,
33566,RR,1.1855,,1000,,,0.05,,
